time_s,hbaro_m,hdot_1_mps,hralt_m,lon_rad,lat_rad,tas_mps,gs_mps,wow,chi_rad,flap_te_pos
0.0,52.4256,0.0,-0.2667,-1.57039531427972,0.611450426477332,0.0,0.0,0.0,-3.13536460257632,0.115
1.0,52.4256,-0.16256,-0.762,,,0.0,0.0,,3.14025389676514,
2.0,52.7304,0.08128,-0.9525,-1.57039531427972,0.611450426477332,0.0,0.0,0.0,3.13143376977081,0.115
3.0,52.4256,-0.08128,-0.9525,,,0.0,0.0,,3.14082913980713,
4.0,52.1208,-0.16256,-0.9906,-1.57039531427972,0.611450426477332,0.0,0.0,0.0,3.12903692376251,0.116
5.0,52.4256,-0.16256,-0.8001,,,0.0,0.0,,3.13057090520782,
6.0,52.4256,0.0,-0.6096,-1.57039531427972,0.611450426477332,0.0,0.0,0.0,3.11782021707611,0.116
7.0,52.4256,0.0,-0.5715,,,0.0,0.0,,3.10363115502319,
8.0,52.4256,-0.16256,-0.5715,-1.57039531427972,0.611450426477332,0.0,0.0,0.0,3.08177271837616,0.115
9.0,52.1208,-0.16256,-0.9906,,,0.0,0.0,,3.06068100613556,
10.0,52.4256,0.08128,-0.9525,-1.57039531427972,0.611450426477332,0.0,0.0,0.0,3.04352012134857,0.116
11.0,52.7304,0.0,-0.9525,,,0.0,0.0,,3.01840197413025,
12.0,52.4256,0.0,-0.9906,-1.57039531427972,0.611450426477332,0.0,0.0,0.0,3.00287094462891,0.116
13.0,52.4256,0.0,-0.9144,,,0.0,0.0,,2.98177923238831,
14.0,52.4256,0.0,-0.6858,-1.57039531427972,0.611450426477332,0.0,0.0,0.0,2.96797366569672,0.115
15.0,52.4256,-0.08128,-0.4572,,,0.0,0.0,,2.95570234676666,
16.0,52.4256,-0.16256,0.0,-1.57039531427972,0.611450426477332,0.0,0.0,0.0,2.93183029315643,0.115
17.0,52.7304,-0.08128,0.0381,,,0.0,0.0,,2.92799560585938,
18.0,52.4256,0.0,-0.2667,-1.57039531427972,0.611450426477332,0.0,0.0,0.0,2.89952187422943,0.115
19.0,52.4256,-0.08128,-0.1524,,,0.0,0.0,,2.88188162024078,
20.0,52.4256,0.08128,0.0,-1.57039531427972,0.611447418831966,0.0,0.0,0.0,2.85781808526611,0.115
21.0,52.4256,0.0,0.0,,,0.0,0.0,,2.83864384983215,
22.0,52.4256,0.08128,-0.1905,-1.57039852243478,0.611447418831966,0.0,0.0,0.0,2.86261151096649,0.116
23.0,52.1208,-0.08128,-0.6477,,,0.0,0.0,,2.85110718275909,
24.0,52.7304,-0.16256,-0.4953,-1.57039852243478,0.611447418831966,0.0,0.0,0.0,2.85196978100586,0.116
25.0,52.7304,0.0,-0.1524,,,0.0,0.0,,2.84564237386017,
26.0,52.4256,0.0,0.0,-1.57039852243478,0.611447418831966,0.0,0.0,0.0,2.8378768591095,0.116
27.0,52.4256,-0.08128,0.0,,,0.0,0.0,,2.8270433814682,
28.0,52.4256,-0.08128,-0.1905,-1.57039852243478,0.611447418831966,0.0,0.0,0.0,2.83701399454651,0.115
29.0,52.4256,-0.08128,-0.381,,,0.0,0.0,,2.82685163378754,
30.0,52.4256,-0.08128,-0.1524,-1.57039852243478,0.611447418831966,0.0,0.0,0.0,2.83500064389954,0.116
31.0,52.4256,0.0,-0.1143,,,0.0,0.0,,2.82819386755219,
32.0,52.4256,-0.16256,0.0,-1.57039852243478,0.611447418831966,0.0,0.0,0.0,2.83202882116547,0.115
33.0,52.4256,0.08128,-0.1524,,,0.0,0.0,,2.8273310029892,
34.0,52.4256,0.24384,-0.1524,-1.57039852243478,0.611447418831966,0.0,0.0,0.0,2.79761117775116,0.115
35.0,52.1208,-0.24384,-0.1143,,,0.0,0.0,,2.78227162961426,
36.0,52.7304,0.0,-0.0381,-1.57039852243478,0.611447418831966,0.0,0.0,0.0,2.75245593053589,0.116
37.0,52.1208,-0.24384,-0.3048,,,0.0,0.0,,2.7383627423233,
38.0,52.1208,-0.08128,-0.4572,-1.57039852243478,0.611444411186599,0.0,0.0,0.0,2.71621668415527,0.116
39.0,52.1208,-0.16256,-0.8382,,,0.0,0.0,,2.70864291708527,
40.0,52.4256,0.08128,-0.762,-1.57039852243478,0.611444411186599,0.0,0.0,0.0,2.69224875670471,0.116
41.0,52.4256,-0.08128,-0.8001,,,0.0,0.0,,2.69061916773529,
42.0,52.4256,0.0,-0.6477,-1.57039852243478,0.611444411186599,0.0,0.0,0.0,2.67758059176636,0.116
43.0,52.7304,0.16256,-0.8382,,,0.0,0.0,,2.68860581708832,
44.0,52.4256,-0.16256,-0.8763,-1.57039852243478,0.611444411186599,0.0,0.0,0.0,2.69867230400696,0.115
45.0,52.1208,-0.08128,-0.7239,,,0.0,0.0,,2.69483735039368,
46.0,52.1208,-0.16256,-0.5334,-1.57039852243478,0.611444411186599,0.0,0.0,0.0,2.69713832256165,0.116
47.0,52.1208,0.0,-0.2667,,,0.0,0.0,,2.6910023967804,
48.0,52.4256,0.08128,0.0,-1.57039852243478,0.611444411186599,0.0,0.0,0.0,2.69752181792297,0.115
49.0,52.1208,-0.24384,0.0381,,,0.0,0.0,,2.69502909807434,
