time_s,hbaro_m,hdot_1_mps,hralt_m,lon_rad,lat_rad,tas_mps,gs_mps,wow,chi_rad,flap_te_pos
0.0,187.7568,-0.08128,-0.1143,-1.45496643000194,0.736688645862925,0.0,0.0,0.0,-0.483477334491219,0.116
1.0,187.7568,0.0,-0.1143,,,0.0,0.0,,-0.486736978483452,
2.0,187.7568,-0.08128,-0.1143,-1.45496643000194,0.736688645862925,0.0,0.0,0.0,-0.479450766355385,0.116
3.0,187.7568,-0.08128,-0.1143,,,0.0,0.0,,-0.483477334491219,
4.0,187.7568,-0.08128,-0.1143,-1.45496643000194,0.736688645862925,0.0,0.0,0.0,-0.48280628418795,0.116
5.0,187.7568,-0.08128,-0.1143,,,0.0,0.0,,-0.48664110464312,
6.0,187.7568,0.0,-0.1143,-1.45496643000194,0.736688645862925,0.0,0.0,0.0,-0.484819568255867,0.116
7.0,187.7568,0.08128,-0.1143,,,0.0,0.0,,-0.484627820575203,
8.0,188.0616,0.08128,-0.1143,-1.45496643000194,0.736688645862925,0.0,0.0,0.0,-0.485969987760796,0.116
9.0,187.7568,0.08128,-0.1143,,,0.0,0.0,,-0.485298870878472,
10.0,188.0616,0.16256,-0.1524,-1.45496643000194,0.736688645862925,0.0,0.0,0.0,-0.485969987760796,0.116
11.0,187.7568,-0.16256,-0.1143,,,0.0,0.0,,-0.486449356962456,
12.0,187.7568,0.0,-0.1524,-1.45496643000194,0.736688645862925,0.0,0.0,0.0,-0.486928726164116,0.116
13.0,188.0616,0.0,-0.1143,,,0.0,0.0,,-0.485298870878472,
14.0,187.7568,0.16256,-0.1143,-1.45496643000194,0.736688645862925,0.0,0.0,0.0,-0.486832852323784,0.116
15.0,187.7568,-0.16256,-0.1143,,,0.0,0.0,,-0.485490618559136,
16.0,187.7568,-0.16256,-0.1143,-1.45496643000194,0.736688645862925,0.0,0.0,0.0,-0.487983271828713,0.116
17.0,187.7568,0.0,-0.1143,,,0.0,0.0,,-0.488366767190041,
18.0,187.7568,0.0,-0.1143,-1.45496643000194,0.736688645862925,0.0,0.0,0.0,-0.487695650307717,0.116
19.0,187.7568,-0.08128,-0.1143,,,0.0,0.0,,-0.489037884072365,
20.0,187.7568,0.08128,-0.1143,-1.45496643000194,0.736688645862925,0.0,0.0,0.0,-0.488750262551369,0.116
21.0,187.7568,-0.08128,-0.1143,,,0.0,0.0,,-0.487408095365776,
22.0,187.7568,-0.08128,-0.1143,-1.45496643000194,0.736688645862925,0.0,0.0,0.0,-0.488462641030373,0.116
23.0,187.7568,0.08128,-0.1143,,,0.0,0.0,,-0.489133757912697,
24.0,188.0616,0.16256,-0.1143,-1.45496643000194,0.736688645862925,0.0,0.0,0.0,-0.489709000954689,0.116
25.0,187.7568,-0.24384,-0.1143,,,0.0,0.0,,-0.490859420459618,
26.0,188.0616,0.0,-0.1524,-1.45496643000194,0.736688645862925,0.0,0.0,0.0,-0.488846136391701,0.116
27.0,187.7568,-0.16256,-0.1143,,,0.0,0.0,,-0.489133757912697,
28.0,187.7568,-0.08128,-0.1143,-1.45496643000194,0.736688645862925,0.0,0.0,0.0,-0.491818158862938,0.116
29.0,187.7568,0.08128,-0.1143,,,0.0,0.0,,-0.491722285022606,
30.0,188.0616,0.16256,-0.1143,-1.45496643000194,0.736688645862925,0.0,0.0,0.0,-0.485969987760796,0.116
31.0,188.0616,-0.08128,-0.1143,,,0.0,0.0,,-0.491338789661278,
32.0,188.0616,0.08128,-0.1143,-1.454969638157,0.736688645862925,0.0,0.0,0.0,-0.493160326048531,0.116
33.0,187.7568,0.0,-0.1143,,,0.0,0.0,,-0.492776830687203,
34.0,188.0616,0.0,-0.1143,-1.454969638157,0.736688645862925,0.0,0.0,0.0,-0.488558514870705,0.117
35.0,187.7568,-0.16256,-0.1143,,,0.0,0.0,,-0.492105713804879,
36.0,188.0616,0.0,-0.1143,-1.454969638157,0.736688645862925,0.0,0.0,0.0,-0.492680956846871,0.116
37.0,188.0616,0.16256,-0.1143,,,0.0,0.0,,-0.495365357797112,
38.0,187.7568,-0.08128,-0.1524,-1.454969638157,0.736688645862925,0.0,0.0,0.0,-0.489325505593361,0.116
39.0,188.0616,0.0,-0.1143,,,0.0,0.0,,-0.489900682056298,
