time_s,hbaro_m,hdot_1_mps,hralt_m,lon_rad,lat_rad,tas_mps,gs_mps,wow,chi_rad,flap_te_pos
0.0,62.484,0.08128,-0.2667,-1.57048514262134,0.611648129032753,0.0,0.0,0.0,-2.58794121957003,0.116
1.0,62.1792,0.08128,-0.1524,,,0.0,0.0,,-2.79348860796877,
2.0,62.1792,0.08128,-0.1524,-1.57048514262134,0.611648129032753,0.0,0.0,0.0,-2.83778099062106,0.116
3.0,62.1792,0.16256,-0.1524,,,0.0,0.0,,-2.8312618357947,
4.0,61.8744,-0.24384,-0.1524,-1.57048514262134,0.611648129032753,0.0,0.0,0.0,-2.8370139998984,0.116
5.0,61.5696,-0.4064,-0.1524,,,0.0,0.0,,-2.85733872141634,
6.0,62.1792,0.16256,-0.1524,-1.57048514262134,0.611648129032753,0.0,0.0,0.0,-2.88772966353671,0.116
7.0,61.8744,-0.08128,-0.1143,,,0.0,0.0,,-2.92531114368197,
8.0,61.8744,-0.32512,-0.4572,-1.57048514262134,0.611648129032753,0.0,0.0,0.0,-2.94774508968722,0.116
9.0,61.8744,0.0,-0.4572,,,0.0,0.0,,-2.96442660527255,
10.0,61.8744,-0.16256,-0.4572,-1.57048514262134,0.611648129032753,0.0,0.0,0.0,-2.98082049933688,0.116
11.0,61.8744,0.08128,-0.4572,,,0.0,0.0,,-2.99318795842349,
12.0,61.8744,0.08128,-0.4953,-1.57048514262134,0.611648129032753,0.0,0.0,0.0,-3.00708913263918,0.116
13.0,61.8744,0.0,-0.6096,,,0.0,0.0,,-3.0161968811545,
14.0,61.8744,-0.16256,-0.6096,-1.57048514262134,0.611648129032753,0.0,0.0,0.0,-3.01984008708712,0.115
15.0,61.8744,-0.08128,-0.6096,,,0.0,0.0,,-3.01936071788546,
16.0,61.8744,-0.08128,-0.5334,-1.57048514262134,0.61164518822395,0.0,0.0,0.0,-3.01638862883517,0.116
17.0,61.8744,0.0,-0.2667,,,0.0,0.0,,-3.01610100731417,
18.0,61.8744,-0.08128,-0.0762,-1.57048835077639,0.61164518822395,0.0,0.0,0.0,-3.01811435796114,0.115
19.0,61.8744,-0.16256,-0.0762,,,0.0,0.0,,-3.01485464738986,
20.0,61.5696,-0.16256,-0.1143,-1.57048835077639,0.61164518822395,0.0,0.0,0.0,-3.0167721241965,0.116
21.0,61.8744,0.08128,-0.1143,,,0.0,0.0,,-3.01456702586886,
22.0,61.8744,-0.08128,-0.1143,-1.57048835077639,0.61164518822395,0.0,0.0,0.0,-3.01188282465579,0.116
23.0,61.5696,-0.4064,-0.1143,,,0.0,0.0,,-3.01140345545413,
24.0,61.8744,-0.08128,-0.1143,-1.57048835077639,0.61164518822395,0.0,0.0,0.0,-2.99759788876254,0.116
25.0,61.8744,0.0,-0.1143,,,0.0,0.0,,-2.99558453811556,
26.0,61.8744,0.08128,-0.1143,-1.57048835077639,0.61164518822395,0.0,0.0,0.0,-2.98887363560854,0.116
27.0,61.8744,-0.16256,-0.1143,,,0.0,0.0,,-2.99376320146548,
28.0,61.8744,0.08128,-0.0762,-1.57048835077639,0.61164518822395,0.0,0.0,0.0,-2.99941949172884,0.115
29.0,61.8744,0.08128,-0.1143,,,0.0,0.0,,-3.0185937271628,
30.0,61.8744,-0.16256,-0.6096,-1.57048835077639,0.61164518822395,0.0,0.0,0.0,-3.04265726213747,0.116
31.0,62.1792,0.08128,-0.7239,,,0.0,0.0,,-3.06614555407015,
32.0,61.8744,0.0,-0.762,-1.57048835077639,0.61164518822395,0.0,0.0,0.0,-3.07026812920443,0.115
33.0,61.8744,-0.16256,-0.762,,,0.0,0.0,,-3.08522391566378,
34.0,61.8744,0.08128,-0.762,-1.57048835077639,0.61164518822395,0.0,0.0,0.0,-3.08915474311739,0.115
35.0,61.8744,-0.16256,-0.2667,,,0.0,0.0,,-3.09040110304171,
36.0,61.8744,0.08128,-0.1143,-1.57048835077639,0.61164518822395,0.0,0.0,0.0,-3.09164746296603,0.116
37.0,61.8744,-0.08128,-0.2286,,,0.0,0.0,,-3.09413991649844,
38.0,61.8744,-0.08128,-0.5334,-1.57048835077639,0.61164518822395,0.0,0.0,0.0,-3.09529040258242,0.116
39.0,61.8744,0.0,-0.6858,,,0.0,0.0,,-3.09845423931338,
40.0,61.8744,0.0,-0.7239,-1.57048835077639,0.61164518822395,0.0,0.0,0.0,-3.09605739330508,0.115
41.0,61.8744,-0.08128,-0.6096,,,0.0,0.0,,-3.09529040258242,
42.0,61.8744,-0.16256,-0.2667,-1.57048835077639,0.61164518822395,0.0,0.0,0.0,-3.09720787938906,0.116
43.0,62.1792,-0.08128,-0.1143,,,0.0,0.0,,-3.09001760768038,
44.0,61.8744,0.08128,-0.0762,-1.57048835077639,0.61164518822395,0.0,0.0,0.0,-3.08810013087374,0.116
45.0,62.1792,0.0,-0.0762,,,0.0,0.0,,-3.08762076167208,
46.0,61.8744,0.0,-0.1143,-1.57048835077639,0.61164518822395,0.0,0.0,0.0,-3.0864702755881,0.116
47.0,61.8744,-0.08128,-0.1143,,,0.0,0.0,,-3.08790838319308,
48.0,61.8744,-0.08128,-0.1143,-1.57048835077639,0.61164518822395,0.0,0.0,0.0,-3.08253971445071,0.116
49.0,62.1792,0.08128,-0.1143,,,0.0,0.0,,-3.09193508448702,
50.0,61.8744,-0.08128,-0.1143,-1.57048835077639,0.61164518822395,0.0,0.0,0.0,-3.08090985916506,0.116
51.0,61.8744,0.0,-0.1143,,,0.0,0.0,,-3.07947175156008,
52.0,61.8744,-0.08128,-0.1143,-1.57048835077639,0.61164518822395,0.0,0.0,0.0,-3.08733314015109,0.116
53.0,61.8744,-0.16256,-0.1143,,,0.0,0.0,,-3.07467805954348,
54.0,62.1792,0.16256,-0.1524,-1.57048835077639,0.61164518822395,0.0,0.0,0.0,-3.07880063467776,0.116
55.0,61.8744,-0.08128,-0.1143,,,0.0,0.0,,-3.07122686760775,
56.0,62.1792,0.24384,-0.1143,-1.57048835077639,0.61164518822395,0.0,0.0,0.0,-3.06662492327181,0.116
57.0,61.8744,-0.16256,-0.1143,,,0.0,0.0,,-3.03393300898348,
58.0,61.8744,-0.24384,-0.1143,-1.57048835077639,0.61164518822395,0.0,0.0,0.0,-2.99059936473452,0.116
59.0,62.1792,0.24384,-0.0762,,,0.0,0.0,,-2.84420427160708,
60.0,61.8744,-0.65024,-0.0762,-1.57048835077639,0.61164518822395,0.0,0.0,0.0,-2.7993366459128,0.116
61.0,61.8744,-0.08128,-0.1524,,,0.0,0.0,,-2.81304633876406,
62.0,61.8744,-0.08128,-0.1905,-1.57048835077639,0.61164518822395,0.0,0.0,0.0,-2.89894663653933,0.116
63.0,61.5696,-0.24384,-0.1143,,,0.0,0.0,,-2.90546579136568,
64.0,61.8744,0.08128,-0.1143,-1.57048835077639,0.61164518822395,0.0,0.0,0.0,-2.9033568331946,0.116
65.0,62.1792,0.16256,-0.0762,,,0.0,0.0,,-2.85158629099642,
66.0,61.8744,0.0,-0.0381,-1.57048835077639,0.61164518822395,0.0,0.0,0.0,-2.85724284757601,0.116
67.0,61.8744,-0.08128,-0.0381,,,0.0,0.0,,-2.88677119144961,
68.0,61.8744,0.16256,-0.0381,-1.57048835077639,0.61164518822395,0.0,0.0,0.0,-2.88974301418368,0.116
69.0,61.8744,0.0,-0.0381,,,0.0,0.0,,-2.87536247076632,
70.0,61.5696,-0.32512,-0.0381,-1.57048835077639,0.61164518822395,0.0,0.0,0.0,-2.88188162559267,0.116
71.0,61.8744,-0.08128,0.0,,,0.0,0.0,,-2.89357796779696,
72.0,62.1792,0.16256,0.0,-1.57048835077639,0.61164518822395,0.0,0.0,0.0,-2.87852604118105,0.116
73.0,61.8744,-0.08128,-0.0381,,,0.0,0.0,,-2.88753791585604,
74.0,61.8744,-0.08128,0.0,-1.57048835077639,0.611648129032753,0.0,0.0,0.0,-2.88782553737704,0.116
75.0,61.8744,-0.08128,0.0,,,0.0,0.0,,-2.89434495851962,
76.0,61.8744,0.0,-0.0381,-1.57048835077639,0.611648129032753,0.0,0.0,0.0,-2.890414131066,0.116
77.0,61.8744,0.0,-0.0381,,,0.0,0.0,,-2.890701752587,
78.0,61.8744,-0.08128,-0.0381,-1.57048835077639,0.611648129032753,0.0,0.0,0.0,-2.88734616817538,0.116
79.0,61.8744,0.16256,-0.0381,,,0.0,0.0,,-2.90009712262331,
80.0,62.1792,0.08128,-0.0381,-1.57048835077639,0.611648129032753,0.0,0.0,0.0,-2.89376971547762,0.116
81.0,62.1792,0.0,-0.0381,,,0.0,0.0,,-2.8933862201163,
82.0,61.8744,-0.16256,-0.0381,-1.57048835077639,0.611648129032753,0.0,0.0,0.0,-2.8964539166907,0.116
83.0,61.8744,-0.08128,-0.0381,,,0.0,0.0,,-2.90163110406863,
84.0,61.8744,-0.08128,-0.0381,-1.57048835077639,0.611648129032753,0.0,0.0,0.0,-2.89712503357302,0.116
85.0,61.8744,0.08128,-0.0381,,,0.0,0.0,,-2.89894663653933,
86.0,61.5696,-0.16256,-0.0381,-1.57048835077639,0.611648129032753,0.0,0.0,0.0,-2.90383620239626,0.116
87.0,61.8744,-0.08128,-0.0381,,,0.0,0.0,,-2.90421969775759,
88.0,61.8744,0.0,-0.0381,-1.57048835077639,0.611648129032753,0.0,0.0,0.0,-2.90316508551394,0.116
89.0,62.1792,0.08128,-0.0381,,,0.0,0.0,,-2.9015352302283,
90.0,61.8744,-0.16256,-0.0381,-1.57048835077639,0.611648129032753,0.0,0.0,0.0,-2.90690389897067,0.116
91.0,61.8744,0.0,-0.0381,,,0.0,0.0,,-2.90795851121432,
92.0,61.8744,0.08128,-0.0381,-1.57048835077639,0.611648129032753,0.0,0.0,0.0,-2.9091089972983,0.116
93.0,61.8744,0.16256,-0.0381,,,0.0,0.0,,-2.90642452976901,
94.0,61.8744,-0.08128,-0.0381,-1.57048835077639,0.611648129032753,0.0,0.0,0.0,-2.90728739433199,0.116
95.0,61.8744,0.0,-0.0381,,,0.0,0.0,,-2.90930074497897,
96.0,61.8744,0.0,-0.0381,-1.57048835077639,0.611648129032753,0.0,0.0,0.0,-2.91332744627291,0.116
97.0,61.8744,-0.08128,-0.0381,,,0.0,0.0,,-2.90834200657565,
98.0,61.8744,-0.08128,-0.0762,-1.57049155893145,0.611648129032753,0.0,0.0,0.0,-2.91054710490328,0.116
99.0,61.8744,0.16256,-0.0381,,,0.0,0.0,,-2.91610752132632,
100.0,62.1792,0.24384,-0.0381,-1.57049155893145,0.611648129032753,0.0,0.0,0.0,-2.91860024117495,0.116
101.0,61.5696,-0.24384,-0.0762,,,0.0,0.0,,-2.91054710490328,
102.0,61.8744,0.0,-0.0381,-1.57049155893145,0.611648129032753,0.0,0.0,0.0,-2.91879198885561,0.116
103.0,61.8744,-0.24384,-0.0381,,,0.0,0.0,,-2.91802499813296,
104.0,61.8744,0.08128,-0.0381,-1.57049155893145,0.611648129032753,0.0,0.0,0.0,-2.92032597030093,0.116
105.0,61.8744,0.08128,-0.0381,,,0.0,0.0,,-2.91927135805727,
106.0,61.8744,0.08128,-0.0381,-1.57049155893145,0.611648129032753,0.0,0.0,0.0,-2.91687451204897,0.116
107.0,61.8744,-0.24384,-0.0762,,,0.0,0.0,,-2.92291429767367,
108.0,62.1792,0.16256,-0.0762,-1.57049155893145,0.611648129032753,0.0,0.0,0.0,-2.92464002679964,0.115
109.0,62.1792,0.08128,-0.0381,,,0.0,0.0,,-2.91975072725893,
110.0,61.8744,-0.16256,-0.0762,-1.57049155893145,0.611648129032753,0.0,0.0,0.0,-2.92588638672396,0.116
111.0,61.8744,-0.08128,-0.0381,,,0.0,0.0,,-2.92511939600131,
112.0,61.8744,-0.08128,-0.0762,-1.57049155893145,0.611648129032753,0.0,0.0,0.0,-2.93068007874056,0.115
113.0,61.8744,0.08128,-0.0762,,,0.0,0.0,,-2.92511939600131,
