time_s,hbaro_m,hdot_1_mps,hralt_m,lon_rad,lat_rad,tas_mps,gs_mps,wow,chi_rad,flap_te_pos
33.0,250.5456,-0.08128,0.0,,,0.0,0.0,,0.506965754230118,
34.0,250.5456,0.0,-0.0381,-1.62691338192841,0.783349256077934,0.0,0.0,0.0,0.504760722481537,0.116
35.0,250.5456,-0.16256,-0.0762,,,0.0,0.0,,0.509937743411827,
36.0,250.5456,-0.16256,-0.0762,-1.62691338192841,0.783349256077934,0.0,0.0,0.0,0.508691416777039,0.116
37.0,250.8504,0.08128,-0.0762,,,0.0,0.0,,0.514060185387993,
38.0,250.8504,0.16256,-0.0381,-1.62691338192841,0.783349256077934,0.0,0.0,0.0,0.51262211107254,0.116
39.0,250.8504,0.0,0.0,,,0.0,0.0,,0.517607417611694,
40.0,250.5456,0.0,1.1811,-1.62691338192841,0.783349256077934,0.0,0.0,0.0,0.515785881224442,0.116
41.0,250.8504,0.08128,-0.5334,,,0.0,0.0,,0.519141365767479,
42.0,250.8504,0.08128,-0.1524,-1.62691338192841,0.783349256077934,0.0,0.0,0.0,0.527577997400475,0.116
43.0,250.8504,0.24384,-0.3048,,,0.0,0.0,,0.526331670765686,
44.0,250.5456,-0.08128,-0.1524,-1.62691338192841,0.783349256077934,0.0,0.0,0.0,0.526331670765686,0.115
45.0,250.8504,0.08128,-0.1905,,,0.0,0.0,,0.531988060897637,
46.0,250.8504,-0.16256,-0.0762,-1.62691338192841,0.783349256077934,0.0,0.0,0.0,0.529783029149056,0.116
47.0,250.8504,0.08128,0.0,,,0.0,0.0,,0.531988060897637,
48.0,250.5456,-0.24384,0.0,-1.62691338192841,0.783349256077934,0.0,0.0,0.0,0.531988060897637,0.115
49.0,250.8504,-0.16256,-0.0381,,,0.0,0.0,,0.529783029149056,
50.0,250.5456,-0.16256,-0.0381,-1.62691338192841,0.783349256077934,0.0,0.0,0.0,0.534384840326881,0.116
51.0,250.8504,0.0,0.0,,,0.0,0.0,,0.528440828673935,
52.0,250.8504,0.08128,0.1143,-1.62691338192841,0.783349256077934,0.0,0.0,0.0,0.534097218805885,0.116
53.0,251.1552,0.32512,-0.4953,,,0.0,0.0,,0.529591281468392,
54.0,251.1552,-0.16256,-0.1905,-1.62691338192841,0.783349256077934,0.0,0.0,0.0,0.530358272191048,0.115
55.0,250.8504,-0.4064,0.0,,,0.0,0.0,,0.530645860422516,
56.0,250.8504,-0.16256,0.0762,-1.62691338192841,0.783349256077934,0.0,0.0,0.0,0.534288966486549,0.116
57.0,250.8504,-0.08128,0.0,,,0.0,0.0,,0.53045414603138,
58.0,250.8504,0.0,0.0,-1.62691338192841,0.783349256077934,0.0,0.0,0.0,0.530070650670052,0.116
59.0,250.8504,-0.08128,-0.0381,,,0.0,0.0,,0.522496850310516,
60.0,251.1552,0.24384,0.0,-1.62691338192841,0.783349256077934,0.0,0.0,0.0,0.526139923085022,0.115
61.0,250.8504,-0.16256,0.0381,,,0.0,0.0,,0.516936334018898,
62.0,250.8504,0.16256,0.0762,-1.62691338192841,0.783352196886737,0.0,0.0,0.0,0.518949618086815,0.116
63.0,250.5456,-0.32512,0.0762,,,0.0,0.0,,0.521538111907196,
64.0,250.8504,0.16256,0.1143,-1.62691338192841,0.783352196886737,0.0,0.0,0.0,0.519524827839279,0.116
65.0,250.8504,-0.08128,0.1524,,,0.0,0.0,,0.528632576354599,
66.0,250.8504,-0.16256,0.0,-1.62691017377335,0.783352196886737,0.0,0.0,0.0,0.524030765176773,0.115
67.0,250.8504,0.0,-0.8763,,,0.0,0.0,,0.533617882893753,
68.0,250.8504,-0.08128,0.1143,-1.62691017377335,0.783352196886737,0.0,0.0,0.0,0.531892187057304,0.116
69.0,250.8504,-0.08128,0.2667,,,0.0,0.0,,0.536781619756126,
70.0,251.1552,0.0,0.1524,-1.62691017377335,0.783352196886737,0.0,0.0,0.0,0.533905471125221,0.116
71.0,251.1552,-0.16256,0.1524,,,0.0,0.0,,0.529399533787727,
72.0,250.8504,-0.24384,0.381,-1.62691017377335,0.783352196886737,0.0,0.0,0.0,0.532563303939629,0.116
73.0,250.8504,-0.16256,0.0,,,0.0,0.0,,0.528057366602135,
74.0,251.1552,-0.08128,-0.1143,-1.62691017377335,0.783352196886737,0.0,0.0,0.0,0.531029355783844,0.116
75.0,251.1552,-0.16256,1.0287,,,0.0,0.0,,0.526427544606018,
76.0,251.1552,0.08128,-0.8382,-1.62691017377335,0.783352196886737,0.0,0.0,0.0,0.526811039967346,0.115
77.0,250.8504,-0.16256,-0.381,,,0.0,0.0,,0.531796313216972,
78.0,251.1552,-0.24384,-0.4572,-1.62691017377335,0.783352196886737,0.0,0.0,0.0,0.528920197875595,0.115
79.0,251.1552,-0.08128,-0.1524,,,0.0,0.0,,0.529399533787727,
80.0,250.8504,-0.24384,-0.0762,-1.62691017377335,0.783352196886737,0.0,0.0,0.0,0.535439419281006,0.115
81.0,251.1552,-0.08128,-0.0762,,,0.0,0.0,,0.528057366602135,
82.0,250.8504,-0.08128,-0.1143,-1.62691017377335,0.783352196886737,0.0,0.0,0.0,0.535535293121338,0.116
83.0,250.8504,-0.24384,-0.0762,,,0.0,0.0,,0.52518121797123,
84.0,250.5456,-0.32512,0.0,-1.62691017377335,0.783352196886737,0.0,0.0,0.0,0.528632576354599,0.116
85.0,250.8504,-0.08128,0.0,,,0.0,0.0,,0.520579406793404,
86.0,250.5456,-0.08128,0.0381,-1.62691017377335,0.783352196886737,0.0,0.0,0.0,0.531412851145172,0.116
87.0,250.5456,0.0,0.0381,,,0.0,0.0,,0.507732711663246,
88.0,250.8504,0.16256,0.0381,-1.62691017377335,0.783352196886737,0.0,0.0,0.0,0.500158911303711,0.115
89.0,250.5456,-0.08128,0.0381,,,0.0,0.0,,0.49316032069664,
90.0,250.8504,0.16256,0.0762,-1.62691017377335,0.783352196886737,0.0,0.0,0.0,0.457975653270149,0.116
91.0,250.8504,0.16256,0.0381,,,0.0,0.0,,0.451648179545403,
92.0,251.1552,0.16256,0.0381,-1.62691017377335,0.783352196886737,0.0,0.0,0.0,0.367473477737999,0.116
93.0,251.46,0.32512,0.0381,,,0.0,0.0,,0.33756170508213,
94.0,251.1552,0.24384,0.0381,-1.62691017377335,0.783355204532104,0.0,0.0,0.0,0.195576791965199,0.115
95.0,251.1552,-0.24384,0.0762,,,0.0,0.0,,0.256454866296768,
96.0,251.1552,-0.16256,0.0762,-1.62691017377335,0.783355204532104,0.0,0.0,0.0,0.320592567975807,0.115
97.0,251.1552,0.08128,0.0762,,,0.0,0.0,,0.314648556322861,
98.0,251.1552,-0.24384,0.0762,-1.62691017377335,0.783355204532104,0.0,0.0,0.0,0.310526114346695,0.116
99.0,251.46,0.08128,0.0762,,,0.0,0.0,,0.313114608167076,
100.0,251.46,0.24384,0.0381,-1.62691017377335,0.783355204532104,0.0,0.0,0.0,0.314456808642197,0.116
101.0,251.7648,0.4064,0.0762,,,0.0,0.0,,0.31723708343277,
102.0,251.7648,0.32512,0.0381,-1.62691017377335,0.783355204532104,0.0,0.0,0.0,0.30419860733242,0.116
103.0,251.7648,0.16256,0.0381,,,0.0,0.0,,0.314073313280869,
104.0,251.46,-0.65024,0.0762,-1.62691017377335,0.783355204532104,0.0,0.0,0.0,0.313498103528404,0.116
105.0,252.0696,0.16256,0.0762,,,0.0,0.0,,0.314073313280869,
106.0,251.7648,-0.08128,0.0381,-1.62691017377335,0.783355204532104,0.0,0.0,0.0,0.311484819460487,0.116
107.0,251.46,-0.4064,0.0762,,,0.0,0.0,,0.310813702578163,
108.0,251.46,-0.4064,0.0381,-1.62691017377335,0.783355204532104,0.0,0.0,0.0,0.320304946454811,0.116
109.0,251.1552,-0.48768,0.0762,,,0.0,0.0,,0.310046745145035,
110.0,250.8504,-0.32512,0.0381,-1.62691017377335,0.783355204532104,0.0,0.0,0.0,0.312635272254944,0.116
111.0,250.8504,-0.24384,0.0762,,,0.0,0.0,,0.311868281532288,
112.0,251.1552,0.08128,0.0381,-1.62691017377335,0.783355204532104,0.0,0.0,0.0,0.313210482007408,0.116
113.0,251.1552,0.08128,0.0762,,,0.0,0.0,,0.315127925524521,
114.0,250.8504,-0.4064,0.0762,-1.62691017377335,0.783355204532104,0.0,0.0,0.0,0.311197197939491,0.116
115.0,251.1552,0.08128,0.0381,,,0.0,0.0,,0.314073313280869,
116.0,251.1552,0.08128,0.0762,-1.62691017377335,0.783355204532104,0.0,0.0,0.0,0.315415513755989,0.116
117.0,251.46,0.48768,0.0762,,,0.0,0.0,,0.314073313280869,
118.0,251.1552,-0.32512,0.0381,-1.62691017377335,0.783355204532104,0.0,0.0,0.0,0.315415513755989,0.116
119.0,250.8504,-0.32512,0.0381,,,0.0,0.0,,0.311484819460487,
120.0,250.8504,-0.16256,0.0762,-1.62691017377335,0.783355204532104,0.0,0.0,0.0,0.313977472730064,0.116
121.0,250.8504,0.0,0.0381,,,0.0,0.0,,0.316182504478645,
122.0,250.8504,-0.24384,0.0762,-1.62691017377335,0.783355204532104,0.0,0.0,0.0,0.311484819460487,0.115
123.0,250.8504,-0.08128,0.0381,,,0.0,0.0,,0.314456808642197,
124.0,251.1552,0.24384,0.0381,-1.62691017377335,0.783355204532104,0.0,0.0,0.0,0.313402229688072,0.116
125.0,251.1552,0.16256,0.0762,,,0.0,0.0,,0.31330635584774,
126.0,251.1552,0.0,0.0762,-1.62691017377335,0.783355204532104,0.0,0.0,0.0,0.315799009117317,0.115
127.0,251.1552,0.0,0.0762,,,0.0,0.0,,0.312060029212952,
128.0,251.1552,-0.08128,0.0762,-1.62691017377335,0.783355204532104,0.0,0.0,0.0,0.315032051684189,0.116
129.0,250.8504,0.0,0.0762,,,0.0,0.0,,0.313977472730064,
130.0,250.8504,-0.08128,0.0381,-1.62691017377335,0.783355204532104,0.0,0.0,0.0,0.313018734326744,0.116
131.0,250.8504,-0.08128,0.0381,,,0.0,0.0,,0.313210482007408,
132.0,250.8504,0.0,0.0381,-1.62691017377335,0.783355204532104,0.0,0.0,0.0,0.312251776893616,0.115
133.0,250.8504,0.24384,0.0762,,,0.0,0.0,,0.31627834502945,
134.0,250.8504,-0.08128,0.0762,-1.62691017377335,0.783355204532104,0.0,0.0,0.0,0.31244352457428,0.116
135.0,250.5456,-0.32512,0.0381,,,0.0,0.0,,0.313402229688072,
136.0,251.1552,0.16256,0.0762,-1.62691017377335,0.783355204532104,0.0,0.0,0.0,0.314169187121201,0.116
137.0,250.8504,-0.16256,0.0762,,,0.0,0.0,,0.315799009117317,
138.0,250.8504,-0.24384,0.0381,-1.62691017377335,0.783355204532104,0.0,0.0,0.0,0.314648556322861,0.115
139.0,250.8504,-0.08128,0.0381,,,0.0,0.0,,0.31196415537262,
140.0,250.8504,-0.16256,0.0762,-1.62691017377335,0.783355204532104,0.0,0.0,0.0,0.316661840390778,0.116
141.0,250.8504,-0.24384,0.0762,,,0.0,0.0,,0.309950871304703,
142.0,250.8504,0.32512,0.0762,-1.62691017377335,0.783355204532104,0.0,0.0,0.0,0.313593977368736,0.116
143.0,250.8504,-0.16256,0.0762,,,0.0,0.0,,0.318579250618362,
144.0,250.8504,-0.08128,0.0762,-1.62691017377335,0.783355204532104,0.0,0.0,0.0,0.311484819460487,0.116
145.0,251.1552,0.24384,0.0762,,,0.0,0.0,,0.315223766075325,
146.0,250.8504,-0.32512,0.0381,-1.62691017377335,0.783355204532104,0.0,0.0,0.0,0.314552682482529,0.116
147.0,250.8504,-0.16256,0.0381,,,0.0,0.0,,0.311580693300819,
148.0,250.8504,0.16256,0.0381,-1.62691017377335,0.783355204532104,0.0,0.0,0.0,0.314073313280869,0.116
149.0,251.1552,-0.08128,0.0762,,,0.0,0.0,,0.309088040031242,
150.0,251.46,0.4064,0.0381,-1.62691017377335,0.783355204532104,0.0,0.0,0.0,0.321071903887939,0.115
151.0,250.8504,-0.32512,0.0762,,,0.0,0.0,,0.312347650733948,
152.0,251.1552,0.08128,0.0762,-1.62691017377335,0.783355204532104,0.0,0.0,0.0,0.314456808642197,0.116
153.0,251.1552,0.0,0.0381,,,0.0,0.0,,0.31292289377594,
154.0,250.8504,-0.16256,0.0762,-1.62691017377335,0.783355204532104,0.0,0.0,0.0,0.309375661552239,0.116
155.0,251.1552,0.16256,0.0762,,,0.0,0.0,,0.321167777728271,
156.0,250.5456,-0.24384,0.0381,-1.62691017377335,0.783355204532104,0.0,0.0,0.0,0.31627834502945,0.116
157.0,250.5456,-0.4064,0.0762,,,0.0,0.0,,0.315511387596321,
158.0,250.8504,0.16256,0.0762,-1.62691017377335,0.783355204532104,0.0,0.0,0.0,0.312155903053284,0.116
159.0,250.8504,0.08128,0.0762,,,0.0,0.0,,0.311484819460487,
160.0,250.8504,-0.08128,0.0762,-1.62691017377335,0.783355204532104,0.0,0.0,0.0,0.319250367500687,0.116
161.0,250.5456,0.0,0.0762,,,0.0,0.0,,0.312347650733948,
162.0,250.8504,0.0,0.0762,-1.62691017377335,0.783355204532104,0.0,0.0,0.0,0.31723708343277,0.116
163.0,250.8504,0.0,0.0381,,,0.0,0.0,,0.314936177843857,
164.0,250.5456,-0.16256,0.0381,-1.62691017377335,0.783355204532104,0.0,0.0,0.0,0.314265060961533,0.116
165.0,250.5456,-0.32512,0.0381,,,0.0,0.0,,0.314265060961533,
166.0,250.8504,0.24384,0.0762,-1.62691017377335,0.783355204532104,0.0,0.0,0.0,0.315607261436653,0.117
167.0,251.1552,0.32512,0.0381,,,0.0,0.0,,0.315990756797981,
168.0,251.1552,0.24384,0.0762,-1.62691017377335,0.783355204532104,0.0,0.0,0.0,0.312251776893616,0.116
169.0,251.1552,0.16256,0.0762,,,0.0,0.0,,0.31196415537262,
170.0,250.8504,-0.24384,0.0381,-1.62691017377335,0.783355204532104,0.0,0.0,0.0,0.315223766075325,0.116
171.0,250.8504,0.0,0.0762,,,0.0,0.0,,0.316565966550446,
172.0,250.8504,0.08128,0.0381,-1.62691017377335,0.783355204532104,0.0,0.0,0.0,0.314169187121201,0.116
173.0,251.1552,-0.08128,0.0381,,,0.0,0.0,,0.311197197939491,
174.0,250.8504,-0.16256,0.0762,-1.62691017377335,0.783355204532104,0.0,0.0,0.0,0.315799009117317,0.116
175.0,250.5456,-0.4064,0.0762,,,0.0,0.0,,0.3137857250494,
176.0,250.5456,-0.24384,0.0381,-1.62691017377335,0.783355204532104,0.0,0.0,0.0,0.314936177843857,0.115
177.0,250.8504,0.0,0.0381,,,0.0,0.0,,0.314840304003525,
178.0,250.8504,0.0,0.0762,-1.62691017377335,0.783355204532104,0.0,0.0,0.0,0.316470092710114,0.116
179.0,250.5456,-0.08128,0.0381,,,0.0,0.0,,0.314936177843857,
180.0,250.8504,-0.08128,0.0381,-1.62691017377335,0.783355204532104,0.0,0.0,0.0,0.311676567141151,0.116
181.0,250.2408,-0.32512,0.0381,,,0.0,0.0,,0.316086630638313,
182.0,250.5456,-0.24384,0.0762,-1.62691017377335,0.783355204532104,0.0,0.0,0.0,0.313689851209068,0.116
183.0,250.2408,-0.16256,0.0762,,,0.0,0.0,,0.311580693300819,
184.0,250.5456,0.0,0.0762,-1.62691017377335,0.783355204532104,0.0,0.0,0.0,0.314360934801865,0.116
185.0,250.5456,0.08128,0.0381,,,0.0,0.0,,0.314936177843857,
186.0,250.2408,0.0,0.0381,-1.62691017377335,0.783355204532104,0.0,0.0,0.0,0.314456808642197,0.116
187.0,250.2408,0.0,0.0381,,,0.0,0.0,,0.312347650733948,
188.0,249.936,-0.48768,0.0381,-1.62691017377335,0.783355204532104,0.0,0.0,0.0,0.315415513755989,0.116
189.0,250.2408,0.08128,0.0381,,,0.0,0.0,,0.314456808642197,
190.0,250.2408,-0.08128,0.0762,-1.62691017377335,0.783355204532104,0.0,0.0,0.0,0.313977472730064,0.116
191.0,250.5456,0.24384,0.0381,,,0.0,0.0,,0.31244352457428,
192.0,250.2408,0.0,0.0381,-1.62691017377335,0.783355204532104,0.0,0.0,0.0,0.314360934801865,0.116
193.0,250.2408,0.0,0.0381,,,0.0,0.0,,0.313593977368736,
194.0,250.2408,-0.08128,0.0381,-1.62691017377335,0.783355204532104,0.0,0.0,0.0,0.313881598889732,0.116
195.0,250.2408,0.08128,0.0762,,,0.0,0.0,,0.314073313280869,
196.0,250.2408,-0.08128,0.0762,-1.62691017377335,0.783355204532104,0.0,0.0,0.0,0.312251776893616,0.116
197.0,250.2408,-0.08128,0.0762,,,0.0,0.0,,0.316374218869782,
198.0,250.5456,0.0,0.0381,-1.62691017377335,0.783355204532104,0.0,0.0,0.0,0.314552682482529,0.116
199.0,250.2408,-0.16256,0.0381,,,0.0,0.0,,0.312539398414612,
200.0,250.2408,0.0,0.0381,-1.62691017377335,0.783355204532104,0.0,0.0,0.0,0.314265060961533,0.116
201.0,250.2408,0.08128,0.0381,,,0.0,0.0,,0.313881598889732,
202.0,250.5456,0.32512,0.0381,-1.62691017377335,0.783355204532104,0.0,0.0,0.0,0.316182504478645,0.116
203.0,249.936,-0.24384,0.0762,,,0.0,0.0,,0.308321082598114,
204.0,250.2408,0.08128,0.0762,-1.62691017377335,0.783355204532104,0.0,0.0,0.0,0.316853588071442,0.116
205.0,250.2408,0.08128,0.0762,,,0.0,0.0,,0.315511387596321,
206.0,250.2408,0.16256,0.0381,-1.62691017377335,0.783361219822836,0.0,0.0,0.0,0.310046745145035,0.116
207.0,250.2408,0.08128,0.0381,,,0.0,0.0,,0.316470092710114,
208.0,250.2408,0.08128,0.0381,-1.62691017377335,0.783364227468203,0.0,0.0,0.0,0.312539398414612,0.116
209.0,250.2408,0.0,0.0381,,,0.0,0.0,,0.319825577253151,
210.0,250.2408,-0.16256,0.0762,-1.62691017377335,0.783367235113569,0.0,0.0,0.0,0.303623397579956,0.116
211.0,250.5456,0.4064,0.0381,,,0.0,0.0,,0.317332957273102,
212.0,250.2408,-0.16256,0.0381,-1.62691017377335,0.783367235113569,0.0,0.0,0.0,0.316374218869782,0.116
213.0,250.5456,0.16256,0.0381,,,0.0,0.0,,0.312731146095276,
214.0,250.2408,0.0,0.0762,-1.62691017377335,0.783370175922372,0.0,0.0,0.0,0.310526114346695,0.116
215.0,250.2408,0.08128,0.0381,,,0.0,0.0,,0.314360934801865,
216.0,250.2408,-0.16256,0.0762,-1.62691017377335,0.783373183567739,0.0,0.0,0.0,0.316470092710114,0.116
217.0,250.2408,0.08128,0.0762,,,0.0,0.0,,0.30947153539257,
218.0,250.2408,0.0,0.0762,-1.62691017377335,0.783373183567739,0.0,0.0,0.0,0.311101324099159,0.116
219.0,250.2408,0.08128,0.0762,,,0.0,0.0,,0.317524671664238,
220.0,250.2408,0.0,0.0381,-1.62691017377335,0.783373183567739,0.0,0.0,0.0,0.313210482007408,0.116
221.0,250.2408,-0.4064,0.0762,,,0.0,0.0,,0.309759123624039,
222.0,250.2408,0.0,0.0762,-1.62691017377335,0.783373183567739,0.0,0.0,0.0,0.312347650733948,0.116
223.0,250.2408,0.0,0.0381,,,0.0,0.0,,0.316086630638313,
224.0,250.5456,0.32512,0.0762,-1.62691017377335,0.783373183567739,0.0,0.0,0.0,0.315127925524521,0.116
225.0,250.5456,0.0,0.0762,,,0.0,0.0,,0.312347650733948,
226.0,250.5456,0.32512,0.0762,-1.62691017377335,0.783373183567739,0.0,0.0,0.0,0.310046745145035,0.116
227.0,250.8504,0.08128,0.0381,,,0.0,0.0,,0.320400820295143,
228.0,250.8504,0.16256,0.0762,-1.62691017377335,0.783373183567739,0.0,0.0,0.0,0.313402229688072,0.115
229.0,250.8504,0.08128,0.0762,,,0.0,0.0,,0.311772440981483,
230.0,250.2408,-0.32512,0.0762,-1.62691017377335,0.783373183567739,0.0,0.0,0.0,0.314265060961533,0.116
231.0,250.5456,-0.16256,0.0762,,,0.0,0.0,,0.313210482007408,
232.0,250.5456,-0.16256,0.0762,-1.62691017377335,0.783373183567739,0.0,0.0,0.0,0.312827019935608,0.115
233.0,250.2408,-0.08128,0.0762,,,0.0,0.0,,0.314360934801865,
234.0,250.5456,-0.16256,0.0762,-1.62691017377335,0.783373183567739,0.0,0.0,0.0,0.314073313280869,0.116
235.0,250.5456,-0.24384,0.0762,,,0.0,0.0,,0.313210482007408,
236.0,250.2408,-0.16256,0.0762,-1.62691017377335,0.783373183567739,0.0,0.0,0.0,0.309183913871574,0.115
237.0,250.2408,0.0,0.0381,,,0.0,0.0,,0.322030609001732,
238.0,250.5456,0.16256,0.0381,-1.62691017377335,0.783373183567739,0.0,0.0,0.0,0.306595386761665,0.116
239.0,250.2408,-0.08128,0.0762,,,0.0,0.0,,0.309088040031242,
240.0,250.5456,0.0,0.0762,-1.62691017377335,0.783373183567739,0.0,0.0,0.0,0.318675124458695,0.115
241.0,250.2408,-0.16256,0.0381,,,0.0,0.0,,0.309663249783707,
242.0,250.8504,0.32512,0.0762,-1.62691017377335,0.783373183567739,0.0,0.0,0.0,0.315511387596321,0.115
243.0,250.2408,-0.16256,0.0762,,,0.0,0.0,,0.309279787711906,
244.0,250.5456,-0.16256,0.0762,-1.62691017377335,0.783373183567739,0.0,0.0,0.0,0.318291662386894,0.115
245.0,250.2408,0.0,0.0762,,,0.0,0.0,,0.313881598889732,
246.0,250.2408,-0.24384,0.0762,-1.62691017377335,0.783373183567739,0.0,0.0,0.0,0.311197197939491,0.115
247.0,250.5456,0.08128,0.0381,,,0.0,0.0,,0.314648556322861,
248.0,250.2408,-0.16256,0.0762,-1.62691017377335,0.783373183567739,0.0,0.0,0.0,0.314169187121201,0.116
249.0,250.5456,0.24384,0.0762,,,0.0,0.0,,0.316661840390778,
250.0,250.2408,0.0,0.0762,-1.62691017377335,0.783373183567739,0.0,0.0,0.0,0.30764996571579,0.115
251.0,250.5456,0.16256,0.0762,,,0.0,0.0,,0.315799009117317,
252.0,250.2408,-0.08128,0.0381,-1.62691017377335,0.783373183567739,0.0,0.0,0.0,0.317045335752106,0.116
253.0,250.5456,-0.08128,0.0762,,,0.0,0.0,,0.310334366666031,
254.0,250.2408,0.0,0.0762,-1.62691017377335,0.783373183567739,0.0,0.0,0.0,0.315894882957649,0.116
255.0,250.2408,-0.24384,0.0381,,,0.0,0.0,,0.31244352457428,
256.0,249.936,-0.24384,0.0762,-1.62691017377335,0.783373183567739,0.0,0.0,0.0,0.31330635584774,0.116
257.0,250.2408,-0.16256,0.0381,,,0.0,0.0,,0.316661840390778,
258.0,250.2408,-0.08128,0.0381,-1.62691017377335,0.783373183567739,0.0,0.0,0.0,0.309088040031242,0.116
259.0,250.2408,0.08128,0.0762,,,0.0,0.0,,0.320688441816139,
260.0,250.2408,0.0,0.0381,-1.62691017377335,0.783373183567739,0.0,0.0,0.0,0.312347650733948,0.116
261.0,250.2408,0.0,0.0762,,,0.0,0.0,,0.31196415537262,
262.0,250.2408,-0.24384,0.0381,-1.62691017377335,0.783373183567739,0.0,0.0,0.0,0.315511387596321,0.116
263.0,249.936,-0.16256,0.0762,,,0.0,0.0,,0.311005450258827,
264.0,250.5456,0.16256,0.0762,-1.62691017377335,0.783373183567739,0.0,0.0,0.0,0.311388945620155,0.116
265.0,250.8504,0.32512,0.0762,,,0.0,0.0,,0.317332957273102,
266.0,250.5456,0.08128,0.0762,-1.62691017377335,0.783373183567739,0.0,0.0,0.0,0.310621988187027,0.116
267.0,250.5456,0.0,0.0762,,,0.0,0.0,,0.31627834502945,
268.0,250.8504,0.0,0.0762,-1.62691017377335,0.783373183567739,0.0,0.0,0.0,0.314360934801865,0.116
269.0,250.5456,-0.24384,0.0762,,,0.0,0.0,,0.315511387596321,
270.0,250.5456,-0.08128,0.0762,-1.62691017377335,0.783373183567739,0.0,0.0,0.0,0.315319639915657,0.116
271.0,250.5456,-0.08128,0.0381,,,0.0,0.0,,0.307841713396454,
272.0,250.5456,-0.16256,0.0762,-1.62691017377335,0.783373183567739,0.0,0.0,0.0,0.320784282366943,0.116
273.0,250.8504,-0.08128,0.0762,,,0.0,0.0,,0.310430240506363,
274.0,250.5456,-0.24384,0.0762,-1.62691017377335,0.783373183567739,0.0,0.0,0.0,0.310717828737831,0.116
275.0,250.8504,0.16256,0.0762,,,0.0,0.0,,0.314456808642197,
276.0,250.8504,0.0,0.0381,-1.62691017377335,0.783373183567739,0.0,0.0,0.0,0.31196415537262,0.117
277.0,250.2408,-0.48768,0.0762,,,0.0,0.0,,0.31675771423111,
