time_s,hbaro_m,hdot_1_mps,hralt_m,lon_rad,lat_rad,tas_mps,gs_mps,wow,chi_rad,flap_te_pos
0.0,269.4432,0.24384,-0.8763,-1.62664924382867,0.783289303680297,0.0,0.0,0.0,2.63712316272736,0.115
1.0,269.1384,-0.08128,-0.8763,,,0.0,0.0,,2.60529384668579,
2.0,269.1384,-0.24384,-0.6477,-1.62664924382867,0.783289303680297,0.0,0.0,0.0,2.63549330744171,0.116
3.0,269.1384,-0.16256,-0.1143,,,0.0,0.0,,2.6336717044754,
4.0,269.1384,-0.24384,0.0,-1.62664924382867,0.783289303680297,0.0,0.0,0.0,2.61948264242249,0.116
5.0,268.8336,-0.48768,0.0381,,,0.0,0.0,,2.60184238843384,
6.0,269.1384,0.08128,0.0,-1.62664924382867,0.783289303680297,0.0,0.0,0.0,2.5588922395462,0.115
7.0,268.8336,-0.4064,0.0,,,0.0,0.0,,2.54470344380951,
8.0,269.1384,0.32512,0.0381,-1.62664924382867,0.783289303680297,0.0,0.0,0.0,2.51699670290222,0.116
9.0,268.8336,-0.08128,0.0,,,0.0,0.0,,2.4946586307373,
10.0,268.8336,-0.24384,0.0762,-1.62664924382867,0.783289303680297,0.0,0.0,0.0,2.44749029919128,0.115
11.0,268.8336,-0.24384,0.0381,,,0.0,0.0,,2.45544756162262,
12.0,268.8336,0.0,0.0381,-1.62664924382867,0.783289303680297,0.0,0.0,0.0,2.44298422869568,0.116
13.0,269.1384,0.24384,0.0,,,0.0,0.0,,2.43100053128662,
14.0,268.5288,-0.48768,0.0,-1.62664924382867,0.783289303680297,0.0,0.0,0.0,2.41345615113831,0.115
15.0,268.8336,0.08128,0.0381,,,0.0,0.0,,2.40099281821136,
16.0,269.1384,0.32512,0.0381,-1.62664924382867,0.783289303680297,0.0,0.0,0.0,2.386899896315,0.116
17.0,268.8336,-0.24384,0.0381,,,0.0,0.0,,2.34625045327911,
18.0,268.5288,-0.4064,0.0762,-1.62664924382867,0.783289303680297,0.0,0.0,0.0,2.33963542461243,0.115
19.0,268.8336,-0.16256,0.0762,,,0.0,0.0,,2.32995243305511,
20.0,268.8336,0.0,0.0762,-1.62664924382867,0.783289303680297,0.0,0.0,0.0,2.30914834233551,0.115
21.0,269.4432,0.73152,0.0762,,,0.0,0.0,,2.29285032211151,
22.0,268.8336,-0.48768,0.0762,-1.62664924382867,0.783289303680297,0.0,0.0,0.0,2.27722341876984,0.116
23.0,268.8336,-0.24384,0.0762,,,0.0,0.0,,2.24529822888794,
24.0,269.1384,0.0,0.1143,-1.62664924382867,0.783289303680297,0.0,0.0,0.0,2.23686159725494,0.115
25.0,269.1384,0.08128,0.0762,,,0.0,0.0,,2.22813747725906,
26.0,268.8336,-0.4064,0.0,-1.62664924382867,0.783289303680297,0.0,0.0,0.0,2.21481141292725,0.115
27.0,268.8336,-0.08128,-0.4191,,,0.0,0.0,,2.21088071863174,
28.0,269.1384,0.24384,-0.1143,-1.62664924382867,0.783289303680297,0.0,0.0,0.0,2.22296042303925,0.116
29.0,269.1384,0.16256,0.0,,,0.0,0.0,,2.22506951436844,
30.0,269.1384,0.08128,-0.2286,-1.62664924382867,0.783289303680297,0.0,0.0,0.0,2.2095384848671,0.116
31.0,268.8336,-0.24384,-0.4953,,,0.0,0.0,,2.20819625110245,
32.0,269.1384,0.08128,-0.4953,-1.62664924382867,0.783289303680297,0.0,0.0,0.0,2.21653700889511,0.116
33.0,269.1384,-0.08128,-0.5715,,,0.0,0.0,,2.2011018532341,
34.0,268.8336,-0.16256,-0.6096,-1.62664657036612,0.783289303680297,0.0,0.0,0.0,2.19995136715012,0.116
35.0,268.8336,-0.24384,-0.7239,,,0.0,0.0,,2.21308568380127,
36.0,268.5288,-0.24384,-0.762,-1.62664657036612,0.783289303680297,0.0,0.0,0.0,2.22909608250427,0.115
37.0,268.5288,-0.24384,-0.8382,,,0.0,0.0,,2.22871272030106,
38.0,268.5288,-0.16256,-0.762,-1.62664657036612,0.783289303680297,0.0,0.0,0.0,2.22746636037674,0.116
39.0,268.5288,-0.16256,-0.2667,,,0.0,0.0,,2.23494438676453,
40.0,268.5288,-0.08128,-0.0762,-1.62664657036612,0.783289303680297,0.0,0.0,0.0,2.22420678296356,0.116
41.0,268.5288,-0.24384,-0.0762,,,0.0,0.0,,2.23839557870026,
42.0,268.224,0.0,-0.1143,-1.62664657036612,0.783289303680297,0.0,0.0,0.0,2.24836619177856,0.116
43.0,268.5288,0.16256,-0.1143,,,0.0,0.0,,2.24961255170288,
44.0,268.5288,-0.08128,-0.1143,-1.62664657036612,0.78328629603493,0.0,0.0,0.0,2.27626468036652,0.116
45.0,268.5288,-0.08128,-0.1143,,,0.0,0.0,,2.27827803101349,
46.0,268.5288,-0.16256,-0.1524,-1.62664657036612,0.78328629603493,0.0,0.0,0.0,2.28671466264648,0.116
47.0,268.5288,0.0,-0.1143,,,0.0,0.0,,2.2940008081955,
48.0,268.5288,0.16256,-0.1143,-1.62664657036612,0.78328629603493,0.0,0.0,0.0,2.26734867953186,0.116
49.0,268.8336,0.32512,-0.0381,,,0.0,0.0,,2.28594767192383,
50.0,268.224,-0.16256,-0.0381,-1.62664657036612,0.78328629603493,0.0,0.0,0.0,2.29275444827118,0.116
51.0,268.5288,0.08128,-0.1524,,,0.0,0.0,,2.29093284530487,
52.0,268.5288,0.16256,-0.762,-1.62664657036612,0.78328629603493,0.0,0.0,0.0,2.32669272248383,0.115
53.0,268.5288,0.08128,-0.8001,,,0.0,0.0,,2.31988594613647,
54.0,268.224,-0.32512,-0.6858,-1.62664657036612,0.78328629603493,0.0,0.0,0.0,2.31988594613647,0.116
55.0,268.8336,0.48768,-0.381,,,0.0,0.0,,2.33369151282806,
