time_s,hbaro_m,hdot_1_mps,hralt_m,lon_rad,lat_rad,tas_mps,gs_mps,wow,chi_rad,flap_te_pos
0.0,131.9784,-0.24384,0.1524,-1.45483756910713,0.736592735394017,0.0,0.0,0.0,2.84928557979279,0.115
1.0,131.9784,-0.08128,0.1524,,,0.0,0.0,,2.84995669667511,
2.0,131.9784,-0.16256,0.1524,-1.45483756910713,0.736592735394017,0.0,0.0,0.0,2.84928557979279,0.115
3.0,131.9784,-0.24384,0.1524,,,0.0,0.0,,2.84976494899445,
4.0,132.2832,0.24384,0.1524,-1.45483756910713,0.736592735394017,0.0,0.0,0.0,2.84899795827179,0.115
5.0,131.6736,-0.48768,0.1524,,,0.0,0.0,,2.84928557979279,
6.0,131.9784,0.0,0.1524,-1.45483756910713,0.736592735394017,0.0,0.0,0.0,2.84947732747345,0.115
7.0,131.6736,-0.24384,0.0381,,,0.0,0.0,,2.84640936458282,
8.0,131.9784,0.0,-0.2286,-1.45483756910713,0.736592735394017,0.0,0.0,0.0,2.85427075317383,0.116
9.0,131.9784,0.0,-0.2667,,,0.0,0.0,,2.84717635530548,
10.0,131.9784,-0.08128,-0.2667,-1.45483756910713,0.736592735394017,0.0,0.0,0.0,2.8535996362915,0.116
11.0,131.6736,-0.16256,-0.3048,,,0.0,0.0,,2.85302439324951,
12.0,131.9784,0.16256,-0.3048,-1.45483756910713,0.736592735394017,0.0,0.0,0.0,2.8508195612381,0.115
13.0,132.2832,0.08128,-0.3429,,,0.0,0.0,,2.84851858907013,
14.0,132.2832,0.16256,-0.3429,-1.45483756910713,0.736592735394017,0.0,0.0,0.0,2.84660111226349,0.115
15.0,131.9784,-0.16256,-0.3429,,,0.0,0.0,,2.84947732747345,
16.0,131.9784,-0.16256,-0.3429,-1.45483756910713,0.736592735394017,0.0,0.0,0.0,2.84947732747345,0.115
17.0,131.9784,-0.16256,-0.3429,,,0.0,0.0,,2.84890208443146,
18.0,131.9784,0.08128,-0.3429,-1.45483756910713,0.736592735394017,0.0,0.0,0.0,2.84928557979279,0.115
19.0,131.9784,-0.08128,-0.3429,,,0.0,0.0,,2.8484227152298,
20.0,131.9784,0.0,-0.3429,-1.45483756910713,0.736592735394017,0.0,0.0,0.0,2.84928557979279,0.116
21.0,132.2832,0.16256,-0.381,,,0.0,0.0,,2.84957320131378,
22.0,131.9784,-0.08128,-0.3429,-1.45483756910713,0.736592735394017,0.0,0.0,0.0,2.8484227152298,0.116
23.0,131.6736,-0.48768,-0.3429,,,0.0,0.0,,2.84890208443146,
24.0,131.9784,0.16256,-0.381,-1.45483756910713,0.736592735394017,0.0,0.0,0.0,2.84890208443146,0.115
25.0,131.6736,-0.16256,-0.3429,,,0.0,0.0,,2.84947732747345,
26.0,132.2832,0.08128,-0.381,-1.45483756910713,0.736592735394017,0.0,0.0,0.0,2.84832684138947,0.115
27.0,131.9784,0.08128,-0.3429,,,0.0,0.0,,2.84803921986847,
28.0,131.6736,-0.08128,-0.381,-1.45483756910713,0.736592735394017,0.0,0.0,0.0,2.84851858907013,0.116
29.0,131.9784,-0.16256,-0.3429,,,0.0,0.0,,2.84957320131378,
30.0,131.9784,-0.16256,-0.381,-1.45483756910713,0.736592735394017,0.0,0.0,0.0,2.8484227152298,0.115
31.0,131.9784,0.16256,-0.381,,,0.0,0.0,,2.84755985066681,
32.0,131.9784,0.08128,-0.381,-1.45483756910713,0.736592735394017,0.0,0.0,0.0,2.84794334602814,0.115
33.0,131.6736,-0.16256,-0.381,,,0.0,0.0,,2.84880621059113,
34.0,131.6736,-0.16256,-0.381,-1.45483756910713,0.736592735394017,0.0,0.0,0.0,2.84861446291046,0.115
35.0,132.2832,0.24384,-0.381,,,0.0,0.0,,2.84794334602814,
36.0,131.9784,-0.24384,-0.381,-1.45483756910713,0.736592735394017,0.0,0.0,0.0,2.84765572450714,0.116
37.0,131.9784,-0.08128,-0.381,,,0.0,0.0,,2.84861446291046,
38.0,131.6736,0.0,-0.381,-1.45483756910713,0.736592735394017,0.0,0.0,0.0,2.84803921986847,0.115
39.0,131.6736,-0.08128,-0.381,,,0.0,0.0,,2.84832684138947,
40.0,131.9784,0.0,-0.381,-1.45483756910713,0.736592735394017,0.0,0.0,0.0,2.84698460762482,0.115
41.0,131.9784,-0.24384,-0.381,,,0.0,0.0,,2.84890208443146,
42.0,132.2832,0.16256,-0.381,-1.45483756910713,0.736592735394017,0.0,0.0,0.0,2.84775159834747,0.116
43.0,131.9784,0.24384,-0.381,,,0.0,0.0,,2.8481350937088,
44.0,132.2832,0.24384,-0.381,-1.45483756910713,0.736592735394017,0.0,0.0,0.0,2.84784747218781,0.115
45.0,131.9784,-0.32512,-0.381,,,0.0,0.0,,2.84803921986847,
46.0,131.9784,-0.08128,-0.381,-1.45483756910713,0.736592735394017,0.0,0.0,0.0,2.84803921986847,0.116
47.0,131.9784,-0.32512,-0.381,,,0.0,0.0,,2.84755985066681,
48.0,132.2832,0.16256,-0.381,-1.45483756910713,0.736589727748651,0.0,0.0,0.0,2.84717635530548,0.116
49.0,131.9784,-0.08128,-0.381,,,0.0,0.0,,2.84746397682648,
50.0,131.9784,-0.08128,-0.381,-1.45483756910713,0.736589727748651,0.0,0.0,0.0,2.84775159834747,0.116
51.0,131.9784,0.0,-0.381,,,0.0,0.0,,2.8484227152298,
52.0,131.9784,-0.08128,-0.381,-1.45483756910713,0.736589727748651,0.0,0.0,0.0,2.84717635530548,0.115
53.0,132.2832,0.24384,-0.381,,,0.0,0.0,,2.84679285994415,
54.0,131.6736,-0.16256,-0.381,-1.45483756910713,0.736589727748651,0.0,0.0,0.0,2.84775159834747,0.116
55.0,131.6736,-0.48768,-0.381,,,0.0,0.0,,2.8481350937088,
56.0,131.9784,0.0,-0.381,-1.45483756910713,0.736589727748651,0.0,0.0,0.0,2.84765572450714,0.115
57.0,131.6736,-0.08128,-0.381,,,0.0,0.0,,2.84669698610382,
58.0,131.6736,-0.08128,-0.4191,-1.45483756910713,0.736589727748651,0.0,0.0,0.0,2.84612174306183,0.116
59.0,131.6736,0.0,-0.381,,,0.0,0.0,,2.84775159834747,
60.0,131.9784,0.24384,-0.4572,-1.45483756910713,0.736589727748651,0.0,0.0,0.0,2.85187390716553,0.116
61.0,131.9784,0.08128,-0.4572,,,0.0,0.0,,2.84535475233917,
62.0,131.9784,0.08128,-0.5715,-1.45483756910713,0.736589727748651,0.0,0.0,0.0,2.83893147135315,0.116
63.0,131.9784,0.0,-0.6096,,,0.0,0.0,,2.84084894815979,
64.0,131.9784,0.0,-0.3048,-1.45483756910713,0.736589727748651,0.0,0.0,0.0,2.8454506261795,0.116
65.0,131.6736,-0.32512,-0.1524,,,0.0,0.0,,2.84094482200012,
66.0,131.9784,0.16256,-0.0762,-1.45483756910713,0.736589727748651,0.0,0.0,0.0,2.84938145363312,0.116
