time_s,hbaro_m,hdot_1_mps,hralt_m,lon_rad,lat_rad,tas_mps,gs_mps,wow,chi_rad,flap_te_pos
0.0,239.5728,-0.08128,0.0,-1.62660432965786,0.783349256077934,0.0,0.0,0.0,0.507253342461586,0.116
1.0,239.5728,-0.32512,0.0381,,,0.0,0.0,,0.522305102629852,
2.0,239.5728,-0.48768,0.0762,-1.62660432965786,0.783349256077934,0.0,0.0,0.0,0.532467430099297,0.115
3.0,239.268,-0.65024,0.1143,,,0.0,0.0,,0.533042639851761,
4.0,239.268,0.0,0.1143,-1.62660432965786,0.783349256077934,0.0,0.0,0.0,0.534288966486549,0.115
5.0,239.268,0.0,-0.6096,,,0.0,0.0,,0.539561861257172,
6.0,239.268,0.0,-0.8382,-1.62660432965786,0.783349256077934,0.0,0.0,0.0,0.543588462682533,0.116
7.0,239.5728,-0.08128,-0.5334,,,0.0,0.0,,0.543396715001869,
8.0,239.5728,-0.16256,-0.6858,-1.62660432965786,0.783349256077934,0.0,0.0,0.0,0.549532441045952,0.116
9.0,239.268,-0.4064,-0.0762,,,0.0,0.0,,0.546560451864243,
10.0,238.9632,-0.24384,0.0,-1.62660432965786,0.783349256077934,0.0,0.0,0.0,0.560078263876724,0.115
11.0,239.268,0.08128,0.0762,,,0.0,0.0,,0.559023651633072,
12.0,238.6584,-0.56896,0.1143,-1.62660432965786,0.783352196886737,0.0,0.0,0.0,0.567652097525787,0.116
13.0,238.9632,-0.24384,0.0,,,0.0,0.0,,0.569377760072708,
14.0,239.268,0.24384,0.0,-1.62660432965786,0.783352196886737,0.0,0.0,0.0,0.570911674938965,0.115
15.0,239.268,0.32512,0.2286,,,0.0,0.0,,0.584908856153107,
16.0,239.268,0.16256,-0.3048,-1.62660432965786,0.783352196886737,0.0,0.0,0.0,0.583087319765854,0.116
17.0,239.268,0.08128,0.3429,,,0.0,0.0,,0.591619825239182,
18.0,239.268,-0.16256,0.2286,-1.62660432965786,0.783352196886737,0.0,0.0,0.0,0.599577087670517,0.116
19.0,239.268,-0.24384,0.4191,,,0.0,0.0,,0.60139862405777,
20.0,239.5728,0.32512,0.2667,-1.62660165619532,0.783352196886737,0.0,0.0,0.0,0.605137637251663,0.116
21.0,239.5728,0.16256,0.4953,,,0.0,0.0,,0.608109593143845,
22.0,239.5728,-0.24384,0.0,-1.62660165619532,0.783352196886737,0.0,0.0,0.0,0.605233511091995,0.115
23.0,239.5728,0.08128,0.0381,,,0.0,0.0,,0.60619218291626,
24.0,239.5728,-0.08128,0.3048,-1.62660165619532,0.783352196886737,0.0,0.0,0.0,0.609068331547165,0.116
25.0,239.268,-0.4064,0.6096,,,0.0,0.0,,0.604658268050003,
26.0,238.9632,-0.32512,0.1905,-1.62660165619532,0.783352196886737,0.0,0.0,0.0,0.608780710026169,0.115
27.0,239.268,0.24384,0.1524,,,0.0,0.0,,0.611177489455414,
28.0,239.8776,0.4064,0.1143,-1.62660165619532,0.783352196886737,0.0,0.0,0.0,0.611656858657074,0.116
29.0,239.8776,0.4064,0.1143,,,0.0,0.0,,0.611656858657074,
30.0,239.8776,-0.16256,0.1143,-1.62660165619532,0.783352196886737,0.0,0.0,0.0,0.614533007287979,0.116
31.0,240.1824,0.24384,-0.2667,,,0.0,0.0,,0.609547700748825,
32.0,240.1824,0.08128,0.1905,-1.62660165619532,0.783352196886737,0.0,0.0,0.0,0.610410498732758,0.115
33.0,240.1824,-0.08128,2.3622,,,0.0,0.0,,0.604562394209671,
34.0,239.8776,-0.32512,-0.1524,-1.62660165619532,0.783355204532104,0.0,0.0,0.0,0.596605131778336,0.115
35.0,240.1824,0.08128,0.0,,,0.0,0.0,,0.591044582197189,
36.0,239.8776,-0.08128,0.0,-1.62660165619532,0.783355204532104,0.0,0.0,0.0,0.575417612276459,0.116
37.0,239.268,-0.48768,0.0,,,0.0,0.0,,0.562475043305969,
38.0,239.268,-0.32512,0.0,-1.62660165619532,0.783355204532104,0.0,0.0,0.0,0.555668200379562,0.115
39.0,239.5728,-0.16256,0.0,,,0.0,0.0,,0.548957231293488,
40.0,239.5728,-0.08128,0.6858,-1.62660165619532,0.783355204532104,0.0,0.0,0.0,0.552504463517189,0.115
41.0,239.8776,0.24384,0.1524,,,0.0,0.0,,0.552696211197853,
42.0,239.5728,0.0,0.0762,-1.62660165619532,0.783355204532104,0.0,0.0,0.0,0.552600337357521,0.116
43.0,239.5728,-0.08128,0.1143,,,0.0,0.0,,0.552504463517189,
44.0,239.5728,-0.08128,0.0,-1.62660165619532,0.783355204532104,0.0,0.0,0.0,0.551449884563065,0.116
45.0,239.8776,0.0,0.0381,,,0.0,0.0,,0.54560174675045,
46.0,239.5728,-0.08128,0.1143,-1.62660165619532,0.783355204532104,0.0,0.0,0.0,0.541095809412956,0.116
47.0,239.8776,0.32512,-0.1143,,,0.0,0.0,,0.536685745915794,
48.0,239.5728,-0.16256,-0.4191,-1.62660165619532,0.783355204532104,0.0,0.0,0.0,0.52652341844635,0.116
49.0,239.5728,-0.16256,0.3048,,,0.0,0.0,,0.52134639751606,
50.0,239.5728,-0.16256,0.4953,-1.62660165619532,0.783355204532104,0.0,0.0,0.0,0.527865618921471,0.116
51.0,239.268,-0.32512,0.3429,,,0.0,0.0,,0.544930663157654,
52.0,239.5728,0.0,0.1905,-1.62660165619532,0.783355204532104,0.0,0.0,0.0,0.5399453566185,0.116
53.0,239.5728,0.0,0.1524,,,0.0,0.0,,0.543684336522865,
54.0,239.5728,-0.08128,0.0,-1.62660165619532,0.783355204532104,0.0,0.0,0.0,0.54512237754879,0.116
55.0,239.268,-0.4064,-0.1143,,,0.0,0.0,,0.53649399823513,
56.0,239.5728,-0.24384,0.2667,-1.62660165619532,0.78335821217747,0.0,0.0,0.0,0.522880312382317,0.116
57.0,239.268,0.0,-0.1143,,,0.0,0.0,,0.51262211107254,
58.0,238.6584,-0.8128,0.0,-1.62660165619532,0.78335821217747,0.0,0.0,0.0,0.501213490257835,0.116
59.0,238.9632,-0.24384,0.0762,,,0.0,0.0,,0.496515805239677,
60.0,239.268,0.24384,0.0762,-1.62659844804026,0.78335821217747,0.0,0.0,0.0,0.48884613103981,0.115
61.0,239.5728,0.24384,0.3048,,,0.0,0.0,,0.477820972296906,
62.0,239.5728,0.24384,1.2192,-1.62659844804026,0.78335821217747,0.0,0.0,0.0,0.472835665757751,0.116
63.0,239.268,0.08128,1.2954,,,0.0,0.0,,0.457592191198349,
64.0,239.268,-0.16256,0.0762,-1.62659844804026,0.78335821217747,0.0,0.0,0.0,0.453469749222183,0.115
65.0,239.268,0.0,-0.1524,,,0.0,0.0,,0.44119826384449,
66.0,239.5728,0.4064,-0.3048,-1.62659844804026,0.78335821217747,0.0,0.0,0.0,0.427680451832008,0.116
67.0,239.5728,0.0,-0.8001,,,0.0,0.0,,0.433912051716423,
68.0,239.5728,-0.32512,1.0287,-1.62659844804026,0.78335821217747,0.0,0.0,0.0,0.414641975731659,0.116
69.0,239.8776,0.32512,-0.9144,,,0.0,0.0,,0.413108060865402,
70.0,239.5728,0.08128,-0.8382,-1.62659844804026,0.78335821217747,0.0,0.0,0.0,0.389715542904472,0.116
71.0,240.4872,1.05664,-0.1524,,,0.0,0.0,,0.370445466919708,
72.0,240.1824,0.0,0.0381,-1.62659844804026,0.78335821217747,0.0,0.0,0.0,0.346477705916786,0.116
73.0,240.1824,-0.4064,0.1143,,,0.0,0.0,,0.303239902218628,
74.0,240.4872,0.56896,0.1524,-1.62659844804026,0.78335821217747,0.0,0.0,0.0,0.26632958888998,0.116
75.0,241.0968,0.8128,0.1143,,,0.0,0.0,,0.205930867115307,
76.0,240.792,0.16256,0.0762,-1.62659844804026,0.78335821217747,0.0,0.0,0.0,0.198836419312668,0.116
