time_s,hbaro_m,hdot_1_mps,hralt_m,lon_rad,lat_rad,tas_mps,gs_mps,wow,chi_rad,flap_te_pos
0.0,156.3624,0.0,0.1524,-1.45495466676673,0.736721596288829,0.0,0.0,0.0,-0.776171447168602,0.116
1.0,156.0576,0.0,0.1143,,,0.0,0.0,,-0.783457659296669,
2.0,156.3624,0.0,0.1143,-1.45495466676673,0.736721596288829,0.0,0.0,0.0,-0.810685031002297,0.116
3.0,156.0576,-0.08128,0.1524,,,0.0,0.0,,-0.82861290651194,
4.0,156.6672,0.08128,0.1524,-1.45495466676673,0.736724603934195,0.0,0.0,0.0,-0.800139174881997,0.116
5.0,156.6672,0.24384,0.1524,,,0.0,0.0,,-0.912404112958016,
6.0,156.972,0.4064,0.1143,-1.45495466676673,0.736724603934195,0.0,0.0,0.0,-0.907610554099526,0.116
7.0,156.6672,-0.16256,0.0762,,,0.0,0.0,,-0.894955606650032,
8.0,156.3624,-0.08128,0.0381,-1.45495466676673,0.736724603934195,0.0,0.0,0.0,-0.916622428774514,0.117
9.0,156.972,0.4064,0.0,,,0.0,0.0,,-0.968392771235527,
10.0,157.2768,0.48768,0.0381,-1.45495466676673,0.736724603934195,0.0,0.0,0.0,-1.02227227160479,0.116
11.0,156.972,0.08128,0.0762,,,0.0,0.0,,-1.03032540787646,
12.0,156.972,-0.24384,0.0762,-1.45495466676673,0.736724603934195,0.0,0.0,0.0,-1.0364612004996,0.116
13.0,156.6672,-0.65024,0.0381,,,0.0,0.0,,-1.04259685996462,
14.0,156.6672,-0.24384,0.0762,-1.45495466676673,0.736724603934195,0.0,0.0,0.0,-1.0551560667319,0.116
15.0,156.972,0.32512,0.0381,,,0.0,0.0,,-1.06196284307925,
16.0,156.972,0.08128,0.0762,-1.45495466676673,0.736724603934195,0.0,0.0,0.0,-1.07097471775423,0.116
17.0,157.5816,1.05664,0.0762,,,0.0,0.0,,-1.06905724094759,
18.0,157.2768,-0.08128,0.0762,-1.45495466676673,0.736724603934195,0.0,0.0,0.0,-1.04940376947009,0.116
19.0,156.972,-0.4064,-0.3429,,,0.0,0.0,,-1.03511896673495,
20.0,156.972,-0.48768,-0.3048,-1.45495466676673,0.736727544742998,0.0,0.0,0.0,-1.02150528088213,0.116
21.0,156.972,0.0,-0.1524,,,0.0,0.0,,-1.02447723677432,
22.0,157.5816,0.65024,-0.1143,-1.45495466676673,0.736727544742998,0.0,0.0,0.0,-1.02313513616778,0.116
23.0,156.6672,-0.65024,-0.3048,,,0.0,0.0,,-1.03176351548144,
24.0,156.6672,-0.32512,-0.0381,-1.45495466676673,0.736727544742998,0.0,0.0,0.0,-1.04230923844363,0.116
25.0,156.6672,-0.32512,0.0,,,0.0,0.0,,-1.04652755426012,
26.0,156.6672,0.0,0.0,-1.45495734022928,0.736727544742998,0.0,0.0,0.0,-1.06244221228091,0.116
27.0,156.6672,-0.08128,-0.0762,,,0.0,0.0,,-1.06953661014925,
28.0,156.6672,-0.4064,-0.1524,-1.45495734022928,0.736727544742998,0.0,0.0,0.0,-1.07596002429339,0.116
29.0,156.3624,-0.24384,0.0,,,0.0,0.0,,-1.08583476353136,
30.0,156.3624,-0.24384,0.0,-1.45495734022928,0.736727544742998,0.0,0.0,0.0,-1.08641000657336,0.116
31.0,156.6672,0.0,0.0,,,0.0,0.0,,-1.07941134938723,
32.0,156.3624,-0.4064,0.0,-1.45495734022928,0.736727544742998,0.0,0.0,0.0,-1.07337143060442,0.116
33.0,156.6672,0.0,0.0,,,0.0,0.0,,-1.06704402345873,
