time_s,hbaro_m,hdot_1_mps,hralt_m,lon_rad,lat_rad,tas_mps,gs_mps,wow,chi_rad,flap_te_pos
0.0,67.6656,0.16256,0.1524,-1.57040440405239,0.611618186252216,0.0,0.0,0.0,-1.56250524974429,0.116
1.0,67.6656,0.08128,0.1524,,,0.0,0.0,,-1.56509371027514,
2.0,67.3608,-0.08128,0.1524,-1.57040440405239,0.611618186252216,0.0,0.0,0.0,-1.681097594966,0.115
3.0,67.6656,0.0,0.1524,,,0.0,0.0,,-1.62050719208971,
4.0,67.6656,0.0,0.1524,-1.57040440405239,0.611618186252216,0.0,0.0,0.0,-1.66288209793536,0.116
5.0,67.6656,-0.08128,0.1524,,,0.0,0.0,,-1.85107685386645,
6.0,67.9704,0.08128,0.1524,-1.57040440405239,0.611618186252216,0.0,0.0,0.0,-1.97034031597048,0.116
7.0,67.6656,-0.08128,0.1524,,,0.0,0.0,,-1.97264128813845,
8.0,67.3608,-0.4064,0.1524,-1.57040440405239,0.611618186252216,0.0,0.0,0.0,-1.96957345840594,0.115
9.0,67.6656,0.08128,0.1524,,,0.0,0.0,,-2.38450305565859,
10.0,67.6656,-0.08128,0.1143,-1.57040173058984,0.611618186252216,0.0,0.0,0.0,-2.84056133199069,0.116
11.0,67.9704,0.08128,0.1143,,,0.0,0.0,,2.92243518943634,
12.0,67.6656,-0.32512,0.0762,-1.57040173058984,0.611618186252216,0.0,0.0,0.0,2.69761769176331,0.116
13.0,67.9704,0.08128,0.0381,,,0.0,0.0,,2.60874530493774,
14.0,67.6656,-0.16256,0.0381,-1.57039852243478,0.611618186252216,0.0,0.0,0.0,2.55419468768616,0.115
15.0,67.9704,0.16256,0.0,,,0.0,0.0,,2.52054403499451,
16.0,67.9704,0.08128,0.0381,-1.57039852243478,0.611618186252216,0.0,0.0,0.0,2.49657610754395,0.116
17.0,67.6656,-0.24384,0.0,,,0.0,0.0,,2.47299194177094,
18.0,67.6656,-0.24384,0.0,-1.57039852243478,0.611618186252216,0.0,0.0,0.0,2.46273370717163,0.116
19.0,67.6656,0.24384,0.0381,,,0.0,0.0,,2.44950364983826,
20.0,67.9704,0.16256,0.0381,-1.57039852243478,0.611618186252216,0.0,0.0,0.0,2.44739442535095,0.115
21.0,67.6656,-0.08128,0.0762,,,0.0,0.0,,2.45784440763092,
22.0,67.6656,-0.08128,0.0762,-1.57039852243478,0.611618186252216,0.0,0.0,0.0,2.44403884093933,0.115
23.0,67.9704,0.08128,0.0381,,,0.0,0.0,,2.460240987323,
24.0,67.6656,-0.16256,0.0762,-1.57039852243478,0.611618186252216,0.0,0.0,0.0,2.45822790299225,0.115
25.0,67.3608,-0.24384,0.0762,,,0.0,0.0,,2.46628103926392,
26.0,67.6656,0.08128,0.0762,-1.57039852243478,0.611618186252216,0.0,0.0,0.0,2.47519704009857,0.116
27.0,67.6656,-0.16256,0.1143,,,0.0,0.0,,2.48392129325256,
28.0,67.9704,0.24384,0.1143,-1.57039852243478,0.611618186252216,0.0,0.0,0.0,2.48785185438995,0.116
29.0,67.3608,-0.32512,0.1143,,,0.0,0.0,,2.47270432024994,
