time_s,hbaro_m,hdot_1_mps,hralt_m,lon_rad,lat_rad,tas_mps,gs_mps,wow,chi_rad,flap_te_pos
0.0,138.3792,0.4064,-0.6477,-1.4548135079442,0.736772525750367,0.0,0.0,0.0,2.13475915309601,0.115
1.0,138.684,0.48768,-0.7239,,,0.0,0.0,,2.12325455857239,
2.0,138.9888,0.24384,-0.2286,-1.45481083448165,0.736772525750367,0.0,0.0,0.0,2.13303342397003,0.116
3.0,140.8176,2.35712,0.1143,,,0.0,0.0,,2.12728112670822,
4.0,137.7696,-2.92608,0.1143,-1.45481083448165,0.736772525750367,0.0,0.0,0.0,2.12958209887619,0.115
5.0,137.16,-1.95072,0.1143,,,0.0,0.0,,2.13705999210587,
6.0,137.4648,0.0,0.0,-1.45481083448165,0.736772525750367,0.0,0.0,0.0,2.12545965690002,0.116
7.0,138.3792,0.56896,-0.762,,,0.0,0.0,,2.11970735963821,
8.0,138.3792,0.56896,-0.1143,-1.45481083448165,0.736772525750367,0.0,0.0,0.0,2.12430917081604,0.116
9.0,138.9888,1.46304,0.0762,,,0.0,0.0,,2.12622664762268,
10.0,140.208,1.95072,0.1143,-1.45481083448165,0.736772525750367,0.0,0.0,0.0,2.12776049590988,0.116
11.0,141.732,3.08864,-0.1143,,,0.0,0.0,,2.13044496343918,
12.0,138.9888,-2.35712,0.0,-1.45481083448165,0.736772525750367,0.0,0.0,0.0,2.12737700054855,0.116
13.0,139.5984,0.0,-0.1143,,,0.0,0.0,,2.12287106321106,
14.0,136.2456,-4.71424,-0.1524,-1.45481083448165,0.736772525750367,0.0,0.0,0.0,2.10734003370972,0.116
15.0,136.2456,-1.46304,-0.1143,,,0.0,0.0,,2.0997661334816,
16.0,137.7696,1.54432,-0.0381,-1.45481083448165,0.736772525750367,0.0,0.0,0.0,2.08308461789627,0.116
17.0,138.3792,1.70688,-0.3048,,,0.0,0.0,,2.08011266200409,
18.0,138.9888,1.30048,-0.381,-1.45481083448165,0.736772525750367,0.0,0.0,0.0,2.06122604809113,0.116
19.0,137.7696,0.73152,-0.0381,,,0.0,0.0,,2.05154305653381,
20.0,134.4168,-5.85216,-0.0381,-1.45481083448165,0.736772525750367,0.0,0.0,0.0,2.03965509980698,0.116
21.0,137.16,1.86944,-0.0381,,,0.0,0.0,,2.01885114224548,
22.0,136.8552,1.13792,0.0,-1.45480762632659,0.736772525750367,0.0,0.0,0.0,2.0107978728157,0.116
23.0,135.3312,-1.86944,-0.3048,,,0.0,0.0,,2.00025214985352,
24.0,136.5504,0.56896,-0.4572,-1.45480762632659,0.736772525750367,0.0,0.0,0.0,1.96688898552475,0.116
25.0,136.2456,-0.08128,-0.7239,,,0.0,0.0,,1.96928583153305,
26.0,136.5504,0.73152,-0.6858,-1.45480762632659,0.736772525750367,0.0,0.0,0.0,1.95893172309341,0.116
27.0,135.9408,-0.56896,-0.3429,,,0.0,0.0,,1.93333420667343,
28.0,135.636,-0.97536,-0.1524,-1.45480762632659,0.736772525750367,0.0,0.0,0.0,1.90754494257278,0.116
29.0,135.3312,-0.65024,-0.3048,,,0.0,0.0,,1.88367302212067,
30.0,135.3312,0.4064,-0.4572,-1.45480762632659,0.736772525750367,0.0,0.0,0.0,1.8608557139122,0.116
31.0,135.636,0.48768,-0.5715,,,0.0,0.0,,1.84618741581573,
32.0,135.9408,0.16256,-0.4572,-1.45480762632659,0.736772525750367,0.0,0.0,0.0,1.79997768951492,0.116
33.0,135.636,-0.89408,-0.3048,,,0.0,0.0,,1.77744800282745,
34.0,135.636,0.24384,0.0,-1.45480762632659,0.736772525750367,0.0,0.0,0.0,1.73967477500153,0.116
35.0,135.636,0.32512,0.0762,,,0.0,0.0,,1.70765384443741,
36.0,136.2456,1.05664,0.1143,-1.45480762632659,0.736769518105001,0.0,0.0,0.0,1.67160634573746,0.116
