,rle,xup,zup,zxxup,xlo,zlo,zxxlo,alphate,betate,aoa,LperD
8502,0.01539783,0.35949025,0.0933898,-0.8335905,0.38768165,-0.05684105,0.4168703,-0.1819858,0.1558564,0.4302,90.96774194
8503,0.01175769,0.45149425,0.10311244,-0.7679925,0.37711925,-0.04837705,0.3081771,-0.2078486,0.16289,2.1958,139.4503546
8504,0.01202121,0.43613275,0.0933082,-0.6560525,0.44650835,-0.06887695,0.4374293,-0.2229574,0.124978,3.1822,141.3050847
8505,0.01561113,0.46320925,0.101815,-0.6862125,0.34065615,-0.05566805,0.4461303,-0.2252678,0.1310876,1.8986,140.1785714
8506,0.01091853,0.49269475,0.12021988,-0.6247325,0.33273435,-0.06828815,0.4213517,-0.2104554,0.1208396,0.8542,115.5360281
8507,0.01206927,0.45070225,0.10321852,-0.6233115,0.35764075,-0.06184355,0.3825437,-0.1913566,0.1205652,2.665,139.2114094
8508,0.01393767,0.39384325,0.12363076,-0.7778235,0.36254705,-0.05172125,0.4436047,-0.168625,0.1337532,3.9338,147.0677732
8509,0.01524123,0.34716475,0.10258612,-0.8043585,0.45643505,-0.05667085,0.3671591,-0.189297,0.1324484,3.8762,140.6518519
8510,0.01317411,0.42789925,0.11433652,-0.8465825,0.45927125,-0.05834525,0.4265107,-0.2154866,0.1367156,2.7614,139.8349835
8511,0.01136241,0.40869325,0.08571124,-0.7698485,0.46709525,-0.05369465,0.4308843,-0.2187698,0.115234,0.8854,103.8095238
8512,0.01204875,0.39486625,0.08540116,-0.6864445,0.41586435,-0.06674485,0.3523443,-0.191349,0.1581692,3.0806,133.008547
8513,0.01218807,0.34581175,0.12087268,-0.7270735,0.36993095,-0.06525445,0.3942169,-0.207499,0.14609,1.0554,89.05633803
8514,0.01155519,0.42054025,0.10531156,-0.8039235,0.43408775,-0.06200455,0.4259717,-0.2221366,0.1240204,3.3542,145.5806452
8515,0.01478925,0.36706375,0.10235764,-0.7552325,0.35322345,-0.06378245,0.3770921,-0.2185874,0.1148924,2.4018,127.444795
8516,0.01547559,0.45057025,0.09591532,-0.6829645,0.36859435,-0.05803015,0.4176249,-0.1784518,0.1586844,3.117,147.6804124
8517,0.01415259,0.45799525,0.11475676,-0.7326705,0.40776325,-0.06673565,0.3487253,-0.1685566,0.1661044,0.8218,103.8644689
8518,0.01208385,0.33241375,0.11632756,-0.6474105,0.47260465,-0.06101325,0.3577035,-0.216657,0.123662,1.9954,84.05778894
8519,0.01173987,0.37848175,0.10425484,-0.7690075,0.40980075,-0.06256575,0.3688993,-0.1962738,0.1203356,0.9886,101.1279461
8520,0.01457001,0.49244725,0.0951442,-0.7793025,0.36406295,-0.05318865,0.3505579,-0.169803,0.1344924,1.5002,127.3425197
8521,0.01375731,0.43826125,0.10143556,-0.6967395,0.46051005,-0.06084305,0.3149993,-0.1726834,0.1443428,3.8094,149.4029851
8522,0.01178253,0.44149525,0.08389564,-0.6059985,0.42006975,-0.04986055,0.3384535,-0.1788546,0.1146684,1.6534,121.8939394
8523,0.01171935,0.37341625,0.1199098,-0.6566035,0.43873325,-0.04685675,0.3338797,-0.210083,0.1585836,0.971,100.0445104
8524,0.01375029,0.48348775,0.12281476,-0.7166625,0.36574185,-0.06393425,0.4286359,-0.2164746,0.1312052,1.465,128.4455959
8525,0.01212003,0.36623875,0.11250052,-0.8565005,0.39886345,-0.06272445,0.4587583,-0.1594822,0.1459668,2.6466,124.695122
8526,0.01289277,0.48487375,0.09944044,-0.5891785,0.42683425,-0.05948835,0.3156923,-0.2278898,0.1611596,0.0402,93.86847195
8527,0.01405539,0.41595325,0.09474436,-0.7299155,0.35317455,-0.05983105,0.3840221,-0.2223038,0.1129548,1.1682,115.1537071
8528,0.01404189,0.41811475,0.0951238,-0.6284155,0.35685835,-0.05745745,0.4570489,-0.1925118,0.1208676,1.8954,127.0274914
8529,0.01346517,0.33990475,0.0848626,-0.7613805,0.44786125,-0.06683455,0.4492103,-0.1900114,0.1244572,3.1254,127.9092382
8530,0.01496313,0.41308225,0.0945526,-0.8462635,0.35684205,-0.05295405,0.3614149,-0.1921242,0.1501108,2.1618,133.2972973
8531,0.01565973,0.44199025,0.11149276,-0.7850155,0.39698895,-0.05509305,0.4583117,-0.216885,0.1416772,3.843,161.5847861
8532,0.01272969,0.47761375,0.10211284,-0.6686385,0.32773025,-0.06197005,0.4169473,-0.1545954,0.1186276,2.0174,133.7226277
8533,0.01265949,0.37282225,0.08823676,-0.6325335,0.37503285,-0.06045205,0.3155691,-0.1554542,0.1219372,0.5786,88.8372093
8534,0.01482273,0.42646375,0.09900388,-0.7057005,0.48217275,-0.05603145,0.3377297,-0.2198034,0.1128204,3.1338,144.9744463
8535,0.01196181,0.45103225,0.09106828,-0.8193225,0.36885515,-0.06549365,0.4099095,-0.2251994,0.13839,3.8326,153.3610649
8536,0.01205523,0.44405275,0.10259428,-0.7172135,0.38003695,-0.06675405,0.4434815,-0.1561838,0.1509228,1.231,109.8351648
8537,0.01600101,0.47941225,0.1112602,-0.8487285,0.40621475,-0.04953625,0.3456453,-0.2159958,0.127554,3.3958,164.3275862
8538,0.01260441,0.39572425,0.09995044,-0.7496935,0.36587225,-0.06282105,0.3902591,-0.1777602,0.1444604,0.7398,98.5840708
8539,0.01161837,0.41187775,0.09551548,-0.5855245,0.45822805,-0.06632625,0.3239467,-0.2233374,0.166782,0.8594,97.14795009
8540,0.01263249,0.33114325,0.12336964,-0.8435665,0.41428325,-0.06317525,0.3750901,-0.172007,0.14329,2.7594,102.9765013
8541,0.01162755,0.46081675,0.11026876,-0.7696455,0.44764935,-0.05336575,0.3232229,-0.2094142,0.142646,3.7734,158.1505728
8542,0.01552311,0.42728875,0.0971638,-0.6935785,0.47653295,-0.06355475,0.4527831,-0.2101362,0.1257676,3.7346,148.5761047
8543,0.01534221,0.40364425,0.09630292,-0.6490635,0.43206655,-0.06231965,0.4564175,-0.2250018,0.1244852,3.277,141.5311005
8544,0.01108917,0.43964725,0.1187674,-0.6296625,0.48523715,-0.06556955,0.4217521,-0.1989338,0.1239756,3.8826,141.938326
8545,0.01361151,0.45322675,0.09473212,-0.6291115,0.35553805,-0.06079245,0.4176095,-0.1854058,0.1365476,0.4214,100.5333333
8546,0.01146285,0.37536325,0.10243108,-0.6542545,0.42572585,-0.06737965,0.3397471,-0.1590794,0.1126804,0.8046,90.60606061
8547,0.01262331,0.43266775,0.11369596,-0.7894815,0.36200915,-0.05781855,0.3554859,-0.2012138,0.1522836,2.4554,137.4380165
8548,0.01087425,0.40899025,0.11610316,-0.8644175,0.44838285,-0.05776565,0.3817429,-0.1555454,0.113078,0.7586,99.3902439
8549,0.01592541,0.42702475,0.094063,-0.7238255,0.47586465,-0.05018025,0.4252171,-0.211071,0.1214556,1.613,122.7490775
8550,0.01516185,0.43195825,0.0973678,-0.8392455,0.47922245,-0.06880105,0.3216675,-0.1757234,0.151774,3.6974,145.0874126
8551,0.01208169,0.44814475,0.1182778,-0.5915565,0.38332955,-0.05599695,0.4164083,-0.2273654,0.1518356,0.5434,108.230384
8552,0.01603827,0.45061975,0.09339388,-0.5937315,0.32971885,-0.05900535,0.3925691,-0.1883394,0.1517068,3.767,150.2987421
8553,0.01213461,0.41022775,0.08921596,-0.6120885,0.35672795,-0.05427195,0.4162543,-0.159353,0.1345372,3.6354,146.832
8554,0.01255797,0.44192425,0.08502988,-0.8559785,0.48018415,-0.06119955,0.3451525,-0.164255,0.1601908,2.4794,126.4466019
8555,0.01409319,0.32886625,0.12265156,-0.8049095,0.47589725,-0.04961445,0.3639867,-0.2084338,0.1160236,0.9558,86.68044077
8556,0.01396089,0.35902825,0.11006884,-0.6297495,0.44197695,-0.05692845,0.3105487,-0.1738538,0.1429204,2.667,117.2503618
8557,0.01280961,0.41994625,0.09554404,-0.8600965,0.37001245,-0.04922115,0.3874101,-0.1853222,0.1357132,3.0306,149.7202797
8558,0.01486053,0.47944525,0.12072988,-0.6669275,0.39071345,-0.06262095,0.4252325,-0.1908398,0.1271676,0.0426,99.01639344
8559,0.01447065,0.34615825,0.11425492,-0.5890335,0.33672785,-0.05430415,0.4418645,-0.2181162,0.1156204,0.1498,90.17291066
8560,0.01185165,0.36222925,0.0931858,-0.7806075,0.34544835,-0.06386755,0.4011315,-0.2056294,0.1199324,1.853,117.4791319
8561,0.01238571,0.38270575,0.10048084,-0.8460895,0.46440575,-0.06875965,0.3175403,-0.2265522,0.159138,3.2802,134.4498382
8562,0.01461969,0.47439625,0.12141124,-0.7741115,0.48329745,-0.06218855,0.4377989,-0.2143314,0.1143828,3.1334,149.4859038
8563,0.01108755,0.45911725,0.09412828,-0.8163935,0.45951575,-0.06617445,0.3220525,-0.1852842,0.1348284,2.9558,140.2048417
8564,0.01330479,0.46982575,0.1233166,-0.7557545,0.46023295,-0.05429495,0.3119039,-0.1795158,0.1205148,2.5274,139.7128378
8565,0.01209249,0.41742175,0.12305956,-0.7579875,0.33920545,-0.04874735,0.4309921,-0.2081906,0.1380428,0.7246,114.4122383
8566,0.01478817,0.38457025,0.1173394,-0.6322435,0.47293065,-0.06840775,0.3493875,-0.1882102,0.153062,3.5178,126.4387464
8567,0.01253583,0.37818475,0.09650284,-0.7177065,0.44463385,-0.06285555,0.3098095,-0.183331,0.1526588,0.6614,89.64539007
8568,0.01260495,0.40179625,0.08528692,-0.6692185,0.36275895,-0.06446785,0.4007465,-0.187055,0.151802,1.3202,107.8976234
8569,0.01372275,0.46636075,0.1052218,-0.8119855,0.44691585,-0.05118535,0.3372215,-0.1646578,0.1396276,2.4962,140.6043956
8570,0.01267137,0.46850575,0.10369588,-0.7822025,0.37170765,-0.06461965,0.4158847,-0.196479,0.1575924,2.9138,147.0474517
8571,0.01603233,0.45294625,0.09005236,-0.5930645,0.37641835,-0.06533725,0.3085467,-0.2147722,0.1393308,0.6794,101.7726397
8572,0.01571481,0.48873475,0.1195018,-0.6072745,0.39599465,-0.05907435,0.4065061,-0.2244242,0.1162812,1.439,130.0173611
8573,0.01100763,0.38432275,0.1182574,-0.8137255,0.46883935,-0.06280265,0.3744125,-0.1730862,0.1208508,3.7602,135.650289
8574,0.01271997,0.35317075,0.1002238,-0.8101875,0.36210695,-0.05538515,0.3651571,-0.1933554,0.1247652,2.493,128.021978
8575,0.01283391,0.42819625,0.10478116,-0.7681375,0.41027345,-0.04946955,0.3378991,-0.223117,0.1357804,0.1334,96.59459459
8576,0.01209735,0.42974725,0.1023658,-0.7313075,0.46217265,-0.06448625,0.4165777,-0.1563814,0.1369732,0.4714,89.69981238
8577,0.01239003,0.34492075,0.09587452,-0.5869165,0.35001235,-0.05694685,0.3826823,-0.1928614,0.1591996,1.1626,102.5465839
8578,0.01504899,0.41839525,0.09883252,-0.7160825,0.43715215,-0.05923765,0.3113649,-0.2150002,0.1591212,0.9926,106.3119266
8579,0.01611603,0.47645875,0.10211692,-0.8441175,0.47343595,-0.06610315,0.3623697,-0.226043,0.1373596,0.4298,94.89151874
8580,0.01363365,0.38155075,0.11008108,-0.7653535,0.42621485,-0.04934305,0.3155845,-0.2229118,0.1642004,3.2238,139.6846847
8581,0.01103139,0.43326175,0.11877964,-0.7674125,0.37553815,-0.04693725,0.3117345,-0.1534478,0.1442196,1.3346,118.4175084
8582,0.01254771,0.47961025,0.09943636,-0.6493535,0.41672825,-0.05549325,0.4336563,-0.192299,0.1244292,2.5246,144.442446
8583,0.01426869,0.47558425,0.09887332,-0.6330265,0.34971895,-0.05443295,0.4298525,-0.1838934,0.1376956,2.1938,141.1849192
8584,0.01404243,0.43765075,0.10456084,-0.7181995,0.38037925,-0.05235145,0.3194499,-0.2160642,0.1426068,1.8282,130.5061082
8585,0.01182195,0.33196825,0.0913906,-0.5901935,0.43139825,-0.06770165,0.3695615,-0.1542154,0.1553188,3.2942,119.0629575
8586,0.01235979,0.46254925,0.11832268,-0.7331055,0.37700515,-0.05199725,0.3962343,-0.1913186,0.1263332,0.961,119.6478873
8587,0.01394037,0.33627475,0.11596444,-0.7897425,0.45420195,-0.04601495,0.4096015,-0.1883926,0.1276772,0.7926,94.78134111
8588,0.01282527,0.36978625,0.12271684,-0.6670725,0.42218875,-0.05146825,0.4477011,-0.1581142,0.12495,1.4682,105.6421356
8589,0.01377837,0.39060925,0.11592364,-0.7906125,0.33213125,-0.05738615,0.4373677,-0.1836958,0.1393812,1.8174,123.1191223
8590,0.01569051,0.48957625,0.10235356,-0.7624535,0.40962145,-0.05633965,0.3647567,-0.2268258,0.1459836,0.3814,104.7775629
8591,0.01554417,0.44114875,0.10727404,-0.8085925,0.42406325,-0.06092585,0.4352733,-0.171627,0.145166,2.4194,135.6838366
8592,0.01106271,0.48706825,0.10794316,-0.7284075,0.39826035,-0.06663675,0.4223065,-0.1895022,0.1653316,0.0166,90.92485549
8593,0.01227663,0.40087225,0.10059508,-0.7427915,0.39547305,-0.06260485,0.4263259,-0.1610174,0.1396556,0.549,93.56115108
8594,0.01543617,0.34812175,0.09242284,-0.6222095,0.40464995,-0.05083575,0.3889655,-0.2128342,0.1177036,2.6546,128.7022901
8595,0.01531467,0.47561725,0.08373652,-0.6335775,0.44142275,-0.06195165,0.3935547,-0.1857022,0.1320172,0.3262,89.02439024
8596,0.01456353,0.42945025,0.11200276,-0.6519055,0.37015915,-0.05052065,0.3553627,-0.1922002,0.1597988,1.2814,119.1778523
8597,0.01264005,0.45553675,0.12081148,-0.8369545,0.38070525,-0.05995295,0.3699157,-0.1936366,0.1562764,3.4686,153.0929487
8598,0.01344735,0.37770625,0.10826956,-0.7529125,0.40461735,-0.06493935,0.3480015,-0.2175006,0.1306564,0.8306,99.58402662
8599,0.01517643,0.48472525,0.08591116,-0.7467355,0.46057525,-0.05492285,0.3305995,-0.1917138,0.1586228,0.7718,100.6707317
8600,0.01298943,0.33705025,0.1231534,-0.7175615,0.39196855,-0.06486115,0.4242469,-0.1867206,0.1217524,3.5762,102.3665893
8601,0.01482867,0.36034825,0.12078292,-0.6661445,0.35384285,-0.06537175,0.3989909,-0.2165886,0.1462916,1.2606,100.4022989
8602,0.01149579,0.42314725,0.09737188,-0.6522825,0.34266105,-0.05336345,0.3981439,-0.2207534,0.1394372,3.0642,146.8327974
8603,0.01402191,0.39351325,0.1015906,-0.7764025,0.35358205,-0.04610465,0.3761681,-0.2007806,0.1124172,3.0986,147.4126984
8604,0.01272483,0.38600575,0.12221092,-0.6465695,0.37540775,-0.05007445,0.3857777,-0.1630162,0.1271452,3.2806,131.7326057
8605,0.01579797,0.45637825,0.10334092,-0.6706105,0.33040345,-0.05311045,0.3207127,-0.1878986,0.1233428,3.879,158.3753943
8606,0.01150497,0.46091575,0.09048076,-0.7478955,0.45860295,-0.06007945,0.4272037,-0.154071,0.12551,2.625,135.7924528
8607,0.01246617,0.39831475,0.09302668,-0.6408855,0.45120275,-0.06858485,0.3837911,-0.2121426,0.1358756,0.0022,78.50828729
8608,0.01315359,0.48418075,0.09232084,-0.7025395,0.34026495,-0.06895055,0.3327401,-0.2151218,0.1324988,0.0162,87.77335984
8609,0.01574721,0.39463525,0.09567052,-0.7479535,0.46086865,-0.06199535,0.3143217,-0.176529,0.13825,1.9854,116.8637993
8610,0.01142613,0.38080825,0.1192978,-0.7016695,0.33340265,-0.06839625,0.3845611,-0.1520038,0.1443316,3.5642,129.0581717
8611,0.01224585,0.36234475,0.1017334,-0.7324675,0.46538375,-0.05748505,0.3939551,-0.1875718,0.1367884,0.2098,83.71621622
8612,0.01373787,0.48091375,0.10603372,-0.7255075,0.38499215,-0.06803285,0.4244163,-0.2070506,0.1528324,3.8582,157.2786885
8613,0.01420497,0.35396275,0.12159892,-0.6737135,0.41738025,-0.05903985,0.3127355,-0.2128798,0.1572004,0.0982,77.02941176
8614,0.01190673,0.34688425,0.09985252,-0.7424145,0.37967835,-0.05622235,0.3485713,-0.1873514,0.1348956,0.795,97.52039152
8615,0.01425897,0.42547375,0.1131778,-0.8314155,0.43742925,-0.05224565,0.4053049,-0.1968514,0.1327844,0.525,103.1729055
8616,0.01220211,0.48634225,0.0991018,-0.7935415,0.38691555,-0.06211955,0.4428963,-0.2136018,0.1481508,0.9742,115.2224371
8617,0.01219563,0.39542725,0.09053788,-0.5818415,0.37374515,-0.06518775,0.4116959,-0.1811042,0.1577884,1.9738,116.5488215
8618,0.01420335,0.45954625,0.11520556,-0.6662895,0.45874965,-0.05143145,0.4543693,-0.1807546,0.1582868,3.9874,157.379845
8619,0.01249911,0.39438775,0.11606644,-0.8137835,0.43467455,-0.06540395,0.3648029,-0.1640954,0.1640044,1.117,101.1932773
8620,0.01104813,0.40897375,0.09647428,-0.8194965,0.39431575,-0.05740225,0.3550547,-0.1555606,0.1128708,1.1362,105.7116451
8621,0.01473687,0.43677625,0.09892228,-0.7813325,0.48450365,-0.05209615,0.4086621,-0.1952554,0.1335908,2.6526,140.0894454
8622,0.01315035,0.37069375,0.09325108,-0.7165755,0.35918925,-0.05602915,0.3826207,-0.1871766,0.1659924,0.4878,94.79859895
8623,0.01420065,0.33206725,0.11412844,-0.6356655,0.34875725,-0.06270835,0.3890271,-0.1829206,0.159306,2.0626,96.17105263
8624,0.01398897,0.43077025,0.110791,-0.6983925,0.35387545,-0.04661525,0.4344417,-0.1528854,0.1410052,2.3558,138.5714286
8625,0.01515861,0.46248325,0.11096236,-0.8577185,0.41798335,-0.05954125,0.3743663,-0.2170522,0.1140916,2.4922,143.6056838
8626,0.01489293,0.46789525,0.10047676,-0.6269945,0.46016775,-0.04852655,0.3620925,-0.2206394,0.1122772,1.919,135.2994555
8627,0.01125873,0.46033825,0.12250876,-0.8199895,0.38771425,-0.05896625,0.3721487,-0.2142326,0.1508388,3.0842,148.272
8628,0.01152387,0.36208075,0.11510764,-0.6089855,0.47001295,-0.06821455,0.3759679,-0.1529538,0.1259412,2.7838,105.6503497
8629,0.01115883,0.39923875,0.10665796,-0.7463005,0.39011035,-0.05317715,0.3948637,-0.2269322,0.1350636,1.6278,122.0819672
8630,0.01391067,0.46061875,0.10447516,-0.8575735,0.48391685,-0.05696985,0.3855159,-0.1746366,0.1498364,3.3254,151.5232975
8631,0.01546479,0.44373925,0.08483812,-0.6559365,0.48200975,-0.06411825,0.3646027,-0.2271754,0.14497,0.6746,95.71428571
8632,0.01466073,0.42862525,0.11766172,-0.6691315,0.33806445,-0.06870445,0.4619769,-0.166687,0.126294,2.4474,129.6708464
8633,0.01277937,0.38902525,0.08531548,-0.8231505,0.38295465,-0.04776755,0.3815581,-0.1801162,0.1464764,3.4222,147.8098472
8634,0.01450035,0.44982775,0.10908556,-0.7518105,0.41020825,-0.05645695,0.3923227,-0.205029,0.1573516,2.4866,140.4295533
8635,0.01241001,0.38153425,0.09664972,-0.8126525,0.42942595,-0.05858215,0.3617691,-0.2209662,0.1293516,1.993,121.9178082
8636,0.01284201,0.38910775,0.12323908,-0.7835365,0.42962155,-0.05038495,0.3987907,-0.1776462,0.1448916,2.205,123.9608434
8637,0.01602639,0.42360925,0.09476068,-0.6125815,0.39597835,-0.05327605,0.3193575,-0.2026578,0.1331428,1.5174,120.6630824
8638,0.01299213,0.38171575,0.1063642,-0.8152335,0.35690725,-0.05260215,0.3679291,-0.187549,0.1568532,0.2078,94.48275862
8639,0.01275777,0.45330925,0.08320612,-0.8431315,0.40761655,-0.05951135,0.3218985,-0.1833082,0.1508612,1.3774,110.4024145
8640,0.01480275,0.46472725,0.10930588,-0.7416895,0.40595395,-0.04723855,0.4318545,-0.2169306,0.1317036,3.9178,166.8589744
8641,0.01391661,0.41704225,0.10556044,-0.7032355,0.34251435,-0.05029065,0.4165007,-0.198683,0.1467732,3.8978,156.7371601
8642,0.01606959,0.36630475,0.09804508,-0.6654485,0.38865965,-0.05785075,0.3681293,-0.1913034,0.1427356,3.2482,136.146789
8643,0.01576503,0.45025675,0.09928132,-0.8337935,0.46055895,-0.06421025,0.4268187,-0.1665198,0.1474228,0.3434,85.93385214
8644,0.01351215,0.35008525,0.1070374,-0.7550875,0.39459285,-0.04909005,0.4258639,-0.1790142,0.162414,3.335,134.8005698
8645,0.01398465,0.39762175,0.08751868,-0.6261825,0.32921355,-0.05275625,0.4459301,-0.2206774,0.1178884,0.6622,108.9784946
8646,0.01356453,0.46078375,0.11198644,-0.8476265,0.35574995,-0.05365555,0.4024713,-0.1855882,0.1372308,0.9598,118.7316176
8647,0.01503603,0.48086425,0.10521772,-0.7686595,0.35632045,-0.05384875,0.3439821,-0.2200542,0.1393364,3.8442,163.6644951
8648,0.01575099,0.37166725,0.08826124,-0.7263485,0.48662265,-0.06184125,0.3123659,-0.1652506,0.1369228,2.5026,119.6309315
8649,0.01099035,0.48225025,0.09147628,-0.7663105,0.45705445,-0.06366975,0.3529449,-0.1529994,0.163142,3.3618,144.4871795
8650,0.01618299,0.36090925,0.10870612,-0.8594295,0.34738805,-0.05999205,0.3875641,-0.2251766,0.1655388,0.637,101.6006601
8651,0.01219401,0.45423325,0.10525444,-0.8287765,0.36562775,-0.04891525,0.3669435,-0.1937658,0.1599052,1.093,120.2214022
8652,0.01593567,0.40879225,0.0909826,-0.6371445,0.37811355,-0.04734895,0.3955259,-0.1918354,0.1367772,2.517,138.5860307
8653,0.01476873,0.45614725,0.11097868,-0.6091305,0.46484585,-0.05928135,0.4310691,-0.2200086,0.1137668,2.2846,134.1107383
8654,0.01497285,0.46718575,0.11027692,-0.8174955,0.33542385,-0.04651635,0.4502421,-0.1769622,0.1601796,1.3762,132.3956443
8655,0.01199961,0.38816725,0.08549908,-0.7875385,0.38137355,-0.05153035,0.3774463,-0.1717562,0.1443708,1.8222,120.1636364
8656,0.01243863,0.43517575,0.12214972,-0.7200555,0.41051795,-0.06155145,0.4370135,-0.1581978,0.1161636,1.8746,122.2149837
8657,0.01360989,0.35597575,0.1145038,-0.7249565,0.38554635,-0.06587315,0.3936163,-0.1737398,0.1375164,1.677,105.8893871
8658,0.01121283,0.42204175,0.1064254,-0.7901775,0.41146335,-0.06652635,0.3299065,-0.2092698,0.1331372,2.8718,136.1896839
8659,0.01372437,0.39366175,0.11733532,-0.7219695,0.48706275,-0.05207545,0.4392465,-0.1620966,0.1328572,0.5458,80.06993007
8660,0.01203633,0.42979675,0.1006318,-0.8031985,0.38010215,-0.06606635,0.4568179,-0.1928538,0.1542716,0.3038,92.57943925
8661,0.01435077,0.37262425,0.093247,-0.8242525,0.40520415,-0.06473005,0.3392697,-0.1760426,0.1233764,3.0726,132.852349
8662,0.01250667,0.40725775,0.08443012,-0.5858145,0.35555435,-0.06224145,0.4556167,-0.2221214,0.14469,0.5186,98.73857404
8663,0.01165401,0.40171375,0.09565828,-0.6753375,0.45337065,-0.04943045,0.4528755,-0.1701146,0.13321,1.3082,111.4762742
8664,0.01577367,0.42004525,0.12177028,-0.5883665,0.42528575,-0.06527515,0.3767533,-0.1857858,0.1581748,2.5418,123.7650602
8665,0.01501119,0.39039475,0.0959602,-0.6028665,0.47157775,-0.05391085,0.4484249,-0.1795006,0.1457204,1.929,118.5016835
8666,0.01600155,0.46393525,0.104365,-0.7203455,0.36375325,-0.06454605,0.4574647,-0.1968742,0.1387148,0.389,102.7651515
8667,0.01459377,0.39595525,0.10950988,-0.7750105,0.36117785,-0.06727385,0.3499573,-0.209817,0.1330588,3.3166,140.154321
8668,0.01514403,0.43534075,0.11177428,-0.7938315,0.35993905,-0.06400555,0.3664661,-0.2230334,0.1327452,0.7602,109.0909091
8669,0.01188891,0.47142625,0.10516468,-0.8137545,0.32536675,-0.05004225,0.4208743,-0.1742718,0.1189692,0.4222,110.4190476
8670,0.01447011,0.46830775,0.11500972,-0.6200345,0.37589675,-0.06876655,0.4468079,-0.1552034,0.1652196,1.9894,125.8803419
8671,0.01299537,0.43378975,0.09434044,-0.7493165,0.38825215,-0.05337495,0.3321395,-0.2022246,0.128002,3.9298,155.0809061
8672,0.01367577,0.41522725,0.11595628,-0.8144795,0.37739635,-0.04749155,0.4291133,-0.185079,0.1536724,0.7594,112.0989761
8673,0.01141803,0.45461275,0.11096644,-0.6125235,0.36650795,-0.04649335,0.4286051,-0.1745758,0.1639036,1.4134,125.3310696
8674,0.01324323,0.35256025,0.08728612,-0.8162775,0.46046115,-0.04704995,0.3260411,-0.1525434,0.1324876,3.5266,139.9009901
8675,0.01404999,0.34191775,0.11664172,-0.7113845,0.45310985,-0.06846065,0.3894583,-0.2232766,0.1269436,3.961,118.0152672
8676,0.01209843,0.36816925,0.09425068,-0.6115665,0.33845565,-0.06147555,0.3442901,-0.1969654,0.1223404,2.5922,125.7829457
8677,0.01306395,0.44499325,0.1207054,-0.7331925,0.32613285,-0.05732635,0.3749515,-0.1679866,0.1555764,1.1102,116.9609508
8678,0.01279125,0.34944175,0.08351212,-0.7542755,0.46096645,-0.05397525,0.3188339,-0.1731774,0.1284836,1.1418,97.61301989
8679,0.01603017,0.43453225,0.11236588,-0.8051125,0.34756735,-0.05464455,0.3116729,-0.2026654,0.1282036,3.193,152.0717781
8680,0.01401165,0.34505275,0.09317764,-0.7512885,0.43068105,-0.06273825,0.4480399,-0.1914478,0.1558396,1.8274,110.9210526
8681,0.01224855,0.38973475,0.11138668,-0.6296045,0.48699755,-0.05831535,0.4499649,-0.1884078,0.1449812,3.5006,132.3775216
8682,0.01241487,0.48541825,0.10120708,-0.8389845,0.35796675,-0.04745015,0.4498879,-0.2048162,0.132258,0.2286,107.6640927
8683,0.01428273,0.43116625,0.11174164,-0.8691735,0.39069715,-0.05521265,0.3610607,-0.1789534,0.1522668,0.8714,109.3284936
8684,0.01587033,0.35211475,0.09154156,-0.6633025,0.38023255,-0.06106385,0.4004693,-0.1547246,0.1293628,0.205,82.41258741
8685,0.01107729,0.44542225,0.096817,-0.8651135,0.47832595,-0.06301195,0.4357045,-0.2011378,0.124306,0.8638,101.2038835
8686,0.01473255,0.47533675,0.1109746,-0.7345845,0.37920565,-0.05116005,0.4072607,-0.2004538,0.1670004,1.1734,125.4644809
8687,0.01505979,0.41867575,0.09090508,-0.7041055,0.39669555,-0.05462845,0.4127893,-0.1860898,0.11515,1.9234,126.7210145
8688,0.01534005,0.47101375,0.09923236,-0.7338595,0.45933645,-0.05919165,0.3261643,-0.1931654,0.1414364,2.329,136.0600375
8689,0.01459107,0.39047725,0.11714356,-0.6368835,0.48487855,-0.04708675,0.4516435,-0.2205938,0.1446676,0.789,87.90040377
8690,0.01218699,0.43139725,0.09282268,-0.7646575,0.39498405,-0.06258875,0.3597979,-0.2019738,0.1419292,0.1266,86.97674419
8691,0.01221831,0.39913975,0.09463012,-0.6530075,0.41736395,-0.05780935,0.3469389,-0.1538962,0.1520036,0.195,83.71794872
8692,0.01484001,0.33172075,0.08784916,-0.6331425,0.36536695,-0.05918475,0.3408867,-0.1719766,0.1363852,1.5894,106.5097403
8693,0.01528713,0.35003575,0.08676388,-0.6224125,0.45022475,-0.05789905,0.3364515,-0.1855578,0.1655276,2.0034,112.2370618
8694,0.01095093,0.36686575,0.09048484,-0.6707845,0.41648375,-0.05588195,0.3137673,-0.2140198,0.1215956,1.7074,113.5392321
8695,0.01222533,0.33097825,0.09615604,-0.6314315,0.38789355,-0.06415735,0.3082233,-0.223535,0.1593844,3.3822,123.6746143
8696,0.01421091,0.48573175,0.10572772,-0.6092465,0.33338635,-0.05270565,0.4003461,-0.2236338,0.1312556,3.2418,160.8415842
8697,0.01268487,0.46909975,0.11955484,-0.6844725,0.41030605,-0.05182935,0.3168935,-0.201609,0.1265124,2.3926,139.9668874
8698,0.01355103,0.49091275,0.09845308,-0.8157845,0.40836635,-0.06139505,0.3381455,-0.1682602,0.1327004,0.1274,87.18309859
8699,0.01420281,0.48965875,0.1190122,-0.7724005,0.46269425,-0.06562245,0.4377681,-0.2029922,0.1342236,3.8222,159.4407895
